t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,0,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.0328674047951629,-0.0252745832927753,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.234767177108307,0,-0.180532737805538,0
0.006,-0.377428323241015,6.37990286881288,-6.10090610075408,-0.0522477841132324,-0.0309908087098858,0,-2.29428649878375,-0.0653816435015011,5.17875148542817,6.57543914052667,-6.43455794253564,-6.0465906846501,-0.231542996391579,0,-0.114330341511983,0
0.007,-0.87198021237309,7.31114526165013,-2.32895678499761,-0.0353207492302384,-0.0180185107617673,1,-2.3250508266789,-0.0928527115649383,6.29683344332576,7.69029161830916,-3.15952368179629,-2.116552812963,-0.178881557982468,-0,-0.0970330336957972,-0
0.008,-1.12787164772433,6.71994400822887,1.53114744573796,-0.0310322957502204,-0.00970202190595617,0,-2.83380282308973,-0.0844522519028352,5.9636811894864,7.08691144894887,0.520535066325809,1.94762945425998,-0.178881557982468,0,-0.0522890059176931,-0
0.009,-1.29468521441203,4.81894516934104,4.70040259215612,-0.0330195681413939,-0.00974306236162322,0,-2.70007322152851,-0.050891903345788,4.28693031180407,5.03274918220533,3.75794240938137,5.27424359400983,-0.231542996391579,-0,-0.114330341511983,0.0627371321450363
0.01,-1.46339526409992,2.05139254815701,6.58119819067413,-0.00711557984187281,0.00814528368738392,0,-2.50098734194056,-0.0204947554412076,1.09949976930952,2.81317624689881,5.63180012793793,7.21874669207393,-0.128783271201054,0.0972082346047703,-0.0970330336957972,0.113317497129592
0.011,-1.38732819609156,-0.790532682614304,6.91740819710772,0.0194887204207244,0.0306748772928209,1,-2.35230127554352,-0.0147465863870047,-1.82835650201033,0.073947353505084,6.09799478643406,7.69723060216661,-0.0820187127297776,0.153454942609132,-6.63047408888257e-05,0.127540188647476
0.012,-1.08442115089535,-3.06555577004682,5.8471228348882,0.0410473635559328,0.0359681071152179,0,-2.17317369974603,0.0326138602647871,-3.76522170348201,-2.0947249454509,5.12839606523625,6.70688875774735,0,0.192126903706334,0,0.115665970207201
