t,x1,x2,x3,u1,u2,sequence
0.061,0.000109033988166506,-0.00100660764011754,0.00150124715708877,0,0,0
0.062,9.86563947929669e-05,-0.0013988980559373,0.000837793410706838,0,0,0
0.063,8.92672686370591e-05,-0.00146344783046753,4.98890168072804e-05,0,0,0
0.064,8.07728679380319e-05,-0.00121278595610517,-0.000685587662716876,0,0,1
0.065,7.30873828002322e-05,-0.000725221364066107,-0.0012170081788356,4.60183383435707e-05,5.14321705794612e-05,0
0.066,0.000504054901769999,0.000272989718513668,-0.00133760911525162,0,0,0
0.067,0.000456087023033351,0.000737569816693468,-0.00105773615990269,0,0,0
0.068,0.000412683774268836,0.00100874021747912,-0.000576145255821721,0,0,0
0.069,0.000373411375426726,0.00104451411559981,-1.0996266806947e-05,0,0,1
0.07,0.000337876865421683,0.000856133636031666,0.000511295616678255,-7.82907454105782e-05,-6.3977986276317e-05,0
0.071,-0.00043931100939149,8.85846469324737e-06,0.000746060447798333,-0,-0,0
0.0720000000000001,-0.000397505154723682,-0.000279975081037757,0.000670342874182518,-0,-0,0
0.0730000000000001,-0.000359677790891165,-0.000486398459899282,0.00045865856295592,-0,-0,0
0.0740000000000001,-0.000325450115440582,-0.000573267356427325,0.000166726861279328,-0,-0,1
0.0750000000000001,-0.000294479450021159,-0.000531736507330114,-0.000137186505770694,5.34621447829848e-05,4.02945365150917e-05,0
0.0760000000000001,0.00024230362372331,-7.06387216270248e-05,-0.000301171797280731,0,0,0
0.0770000000000001,0.000219245386744385,5.83252629457093e-05,-0.000304063636347207,0,0,0
0.0780000000000001,0.000198381393766424,0.000164620880521301,-0.000242304391305449,0,0,0
0.0790000000000001,0.000179502865162369,0.000227540476914937,-0.000134147783873731,0,0,1
0.0800000000000001,0.000162420890337477,0.000237221870085145,-6.21793655336535e-06,-2.56090637823518e-05,-1.82084086724732e-05,0
0.0810000000000001,-9.67379583285704e-05,5.56820107455884e-05,7.36838996272611e-05,-0,-0,0
0.0820000000000001,-8.75321209517562e-05,1.7048943739432e-05,9.35491395538865e-05,-0,-0,0
0.0830000000000001,-7.92023386549129e-05,-2.2107234750163e-05,9.20064412279018e-05,-0,-0,0
0.0840000000000001,-7.16652432342906e-05,-5.34489534803083e-05,7.10943293999251e-05,-0,-0,1
0.0850000000000001,-6.48453975524713e-05,-7.09608712265406e-05,3.67919995365316e-05,8.58622600398241e-06,5.56000078105442e-06,0
0.0860000000000001,2.30342001773523e-05,-2.92315486103307e-05,9.38187860358333e-06,0,0,0
0.0870000000000001,2.08422061669933e-05,-2.74527162884074e-05,-6.20955979703518e-06,0,0,0
0.0880000000000001,1.88588083669625e-05,-1.99998957415525e-05,-1.92387994364e-05,0,0,0
0.0890000000000001,1.70641558566609e-05,-8.90573123709291e-06,-2.715028816062e-05,0,0,1
0.0900000000000001,1.54402868132082e-05,3.18818805986227e-06,-2.86770667376782e-05,-1.09750442725951e-06,-3.39492819626048e-07,0
0.0910000000000001,3.52681352795448e-06,1.10258775824926e-05,-2.47354843184542e-05,-0,-0,0
0.0920000000000001,3.1911924898535e-06,1.85147181280278e-05,-1.65777144450037e-05,-0,-0,0
0.0930000000000001,2.88751011689427e-06,2.14821997588575e-05,-5.55999902471045e-06,-0,-0,0
0.0940000000000001,2.61272720329718e-06,1.9661130729294e-05,5.7547467497163e-06,-0,-0,1
0.0950000000000001,2.3640935387245e-06,1.38201996169637e-05,1.49455973213029e-05,-1.08857591108151e-06,-1.01008750055144e-06,0
0.0960000000000001,-8.2200490362059e-06,-2.25848487991878e-06,1.80652231157418e-05,-0,-0,0
0.0970000000000001,-7.43780805415542e-06,-8.7963200700768e-06,1.49980060397787e-05,-0,-0,0
0.0980000000000001,-6.73000718764087e-06,-1.29478038375124e-05,8.99850715291307e-06,-0,-0,0
0.0990000000000001,-6.0895624091184e-06,-1.40241923854703e-05,1.57225075331398e-06,-0,-0,1
