t,x1,x2,x3,u1,u2,sequence
0.035,0.176964186498501,2.09706093147749,-0.825824808380136,-0.0575546071565886,-0.0195679500692321,0
0.036,-0.388204827609739,1.87761741888936,0.267124349523198,-0,-0,0
0.037,-0.349865887842052,1.42872857745412,1.17535615990035,-0,-0,0
0.038,-0.31475381490842,0.713170680868642,1.76207987423574,-0,-0,0
0.039,-0.284164618655393,-0.0962370741533499,1.92875123914687,-0,-0,1
0.04,-0.258105812704621,-0.820588866046313,1.67364815607042,0.0430112600294889,0.0395328192619593,0
0.041,0.174248657297306,-1.00912907967221,1.16944128793867,0,0,0
0.042,0.156534128246095,-1.27334137892973,0.540375003554046,0,0,0
0.043,0.141362374978534,-1.24658117812838,-0.152912356567104,0,0,0
0.044,0.128498533606147,-0.957798802110392,-0.758367862113414,0,0,1
0.045,0.117070467008295,-0.489149763610658,-1.15471396151802,-0.00637766289026553,-0.0277075253150735,0
0.046,0.0457073704090309,-0.16768283993841,-1.33421316210144,-0,-0,0
0.047,0.0411863557479437,0.376896113634232,-1.2745460331216,-0,-0,0
0.048,0.0365001092114057,0.798073001328893,-0.949602596607288,-0,-0,0
0.049,0.0322896967757157,1.01647935689082,-0.44944216903816,-0,-0,1
0.05,0.0290206471968787,1.00205623015752,0.1059535266429,-0.0201913850585467,0.00267276571238927,0
0.051,-0.1655147884993,0.797088202656156,0.600259444335509,0,0,0
0.052,-0.149224445836793,0.419118339750432,0.93349788551076,0,0,0
0.053,-0.134800395971268,-0.017416210870853,1.04236320479576,0,0,0
0.054,-0.122226464159223,-0.415368796565852,0.921732692680473,0,0,1
0.055,-0.111093212533464,-0.693526633615843,0.615504777923484,0.0243136971128299,0.0144907209625793,0
0.056,0.130514264084279,-0.691011691915985,0.234524937655714,0,0,0
0.057,0.118057834359006,-0.653875497073854,-0.135399092574126,0,0,0
0.058,0.107016307494426,-0.481151906854825,-0.447056017425193,0,0,0
0.059,0.0970521496170264,-0.220286537041257,-0.639064840951822,0,0,1
0.06,0.0878721560027528,0.0663943395419025,-0.680307137982821,-0.0115558126576937,-0.0161997723649864,0
0.061,-0.030556099910301,0.191328692304176,-0.608903788462405,-0,-0,0
0.062,-0.0278286297507384,0.390435388997972,-0.448046555209583,-0,-0,0
0.063,-0.0253474306383119,0.490908059863968,-0.205130634289032,-0,-0,0
0.064,-0.0229744957183702,0.479346628067749,0.0618203976792711,-0,-0,1
0.065,-0.0206998722226534,0.367157331404493,0.294329962321249,-0.00360918080365805,0.00707422986547545,0
0.066,-0.0529426883978174,0.240624121203716,0.461092854236854,0,0,0
0.067,-0.0478314755597723,0.0187707742838997,0.531619950739766,0,0,0
0.068,-0.0433319422071519,-0.189322594673765,0.483885834311549,0,0,0
0.069,-0.0393357485538456,-0.340671546582075,0.337457965643648,0,0,1
0.07,-0.0356940554867181,-0.407749029073417,0.131247668273498,0.0108516162398065,0.00303490110111084,0
0.071,0.0709587694417774,-0.359715500584668,-0.0797556287686359,0,0,0
0.0720000000000001,0.0642662083877954,-0.262671920786133,-0.250645258735729,0,0,0
0.0730000000000001,0.0582168868734472,-0.11773260257435,-0.354763873167556,0,0,0
0.0740000000000001,0.0526921907514227,0.0405619511398741,-0.375389563946127,0,0,1
0.0750000000000001,0.0476332752307536,0.177604198865584,-0.314828319819946,-0.00855664185535291,-0.00746140484215283,0
0.0760000000000001,-0.0383855884407315,0.208603089571377,-0.208432281381476,-0,-0,0
0.0770000000000001,-0.0347713248208097,0.250368396122151,-0.0819707280034203,-0,-0,0
0.0780000000000001,-0.0314663533574702,0.235753642864799,0.0517449378007881,-0,-0,0
0.0790000000000001,-0.0284462397488315,0.172362293541479,0.163806819879851,-0,-0,1
0.0800000000000001,-0.0257106818426606,0.0775235241637536,0.232205554776861,0.00176859953740471,0.00554385765890508,0
0.0810000000000001,-0.00642038081909466,0.0165246427639832,0.257851069267298,0,0,0
0.0820000000000001,-0.00581984600545174,-0.0857826335005174,0.238398805719272,0,0,0
