t,x1,x2,x3,u1,u2,sequence
0.035,0.289432739217839,0.392926551903196,-0.245322686227239,-0.0301596308932815,-0.0272347381110855,0
0.036,-0.0251731328375524,0.205244536183506,-0.0814485465759691,-0,-0,0
0.037,-0.0227834558516644,0.198749855934248,0.0296979749487784,-0,-0,0
0.038,-0.0205994331339727,0.15066817569133,0.125665928785458,-0,-0,0
0.039,-0.0186187761646247,0.0745107191050385,0.187337532922762,-0,-0,1
0.04,-0.0168400600305718,-0.011343389439604,0.204389378288545,-0.0126498055538389,0.00808594210973959,0
0.041,-0.135620672844175,-0.0256657307012231,0.194148887555895,0,0,0
0.042,-0.122727378807447,-0.0956534070129571,0.160493499943867,0,0,0
0.043,-0.111065889502165,-0.139785144591823,0.0955332291629855,0,0,0
0.044,-0.100505860796332,-0.150778972907971,0.0155308207809562,0,0,1
0.045,-0.0909376383519479,-0.128954468575711,-0.0613644870353195,0.0197755445012189,0.0035781864275604,0
0.046,0.105914535545255,-0.0540015299150056,-0.111422205169106,0,0,0
0.047,0.0958391424813365,-0.00114152295307059,-0.126392240508555,0,0,0
0.048,0.0867154904479662,0.0477330099601142,-0.113383470076234,0,0,0
0.049,0.0784561504813505,0.0825847747727475,-0.0773896937176783,0,0,1
0.05,0.0709845850913626,0.097150669315795,-0.0278756378168027,-0.00976592914101835,-0.00547703614797586,0
0.051,-0.0287062376837694,0.0477986342741039,0.0118209003673538,-0,-0,0
0.052,-0.0259733686898877,0.0344342591668788,0.0343983929287365,-0,-0,0
0.053,-0.0235005072945144,0.0148433258774948,0.0478832176084788,-0,-0,0
0.054,-0.0212639137875933,-0.00632592243963984,0.0501455378473374,-0,-0,1
0.055,-0.0192412202738004,-0.0244624665197207,0.0416033450578271,7.98519038316425e-05,0.00266560219704706,0
0.056,-0.0166511159155169,-0.0154436295349523,0.030656704256917,0,0,0
0.057,-0.0150671378727522,-0.0243968992173701,0.0196589137288601,0,0,0
0.058,-0.0136336849996652,-0.0274656488298952,0.00537556792409397,0,0,0
0.059,-0.0123362115229296,-0.0244702096892712,-0.00890459571698477,0,0,1
0.06,-0.0111619189373879,-0.0165300324630139,-0.0201564554670862,0.00337974603097738,2.08084155660978e-06,0
0.061,0.0220631102746206,-0.00570632188807995,-0.0262337691786069,0,0,0
0.062,0.01996352651244,0.00544522112840932,-0.026262678139629,0,0,0
0.063,0.018063469131757,0.0145514195230747,-0.0207250083017301,0,0,0
0.064,0.0163441829345843,0.0198465029851527,-0.01123911253672,0,0,1
0.065,0.0147886968709289,0.0205133527187544,-0.00013044614878949,-0.00246009344969297,-0.000940961761368905,0
0.066,-0.0100294481342519,0.00953624605653908,0.0080962740786769,-0,-0,0
0.067,-0.00907493761108759,0.00466108093931926,0.0119843153803536,-0,-0,0
0.068,-0.00821131630894005,-0.000811792222062828,0.0130224878959988,-0,-0,0
0.069,-0.00742995299283618,-0.00567510005485141,0.0112187046998957,-0,-0,1
0.07,-0.00672297801900774,-0.00894723567373449,0.00718234397388737,0.000582135377211561,0.000675947798196349,0
0.071,-0.00054349339208165,-0.00485799019401096,0.00339918429318752,0,0,0
0.0720000000000001,-0.000491784852206635,-0.00527068761863944,0.000610400951153233,0,0,0
0.0730000000000001,-0.0004449810124055,-0.00453372462369242,-0.00208472482099562,0,0,0
0.0740000000000001,-0.000402622070781553,-0.00289515790981161,-0.00412268438130391,0,0,1
0.0750000000000001,-0.000364297799581341,-0.000774227098153145,-0.00512425381690575,0.000446380204961645,-0.000155749852280544,0
0.0760000000000001,0.00391824083618975,0.000142026692944752,-0.00529469464258822,0,0,0
0.0770000000000001,0.00354536410332326,0.00215407389355483,-0.00465511093452178,0,0,0
0.0780000000000001,0.00320796521305407,0.00354887428142228,-0.00308041395055724,0,0,0
0.0790000000000001,0.00290267800790156,0.00408027279533405,-0.000978993408228906,0,0,1
0.0800000000000001,0.00262645216796296,0.00370471991124488,0.00116182055071331,-0.000526026438858083,-0.000125715567705536,0
0.0810000000000001,-0.00262928540949695,0.0016064043114891,0.00261524758294904,-0,-0,0
0.0820000000000001,-0.00237907268742677,0.000303426532685073,0.00313577543020114,-0,-0,0
0.0830000000000001,-0.00215267521767425,-0.000959656075236341,0.002950331752138,-0,-0,0
0.0840000000000001,-0.00194782539320337,-0.00191843369476889,0.00215465127008272,-0,-0,1
0.0850000000000001,-0.00176246920381243,-0.00239410807589343,0.000966100424075589,0.000221618006214931,0.00014524860484677,0
0.0860000000000001,0.000514225119940557,-0.00120624272145133,-2.00650110389056e-05,0,0,0
0.0870000000000001,0.000465290541044604,-0.00097608143617742,-0.000619707257376529,0,0,0
0.0880000000000001,0.000421013029347466,-0.000557527131648495,-0.00104011161489385,0,0,0
0.0890000000000001,0.000380948732809646,-5.43191491233984e-05,-0.00120654095861208,0,0,1
0.0900000000000001,0.000344696412276809,0.000420162736621938,-0.00110404177243769,2.55114663729663e-05,-6.03338636254605e-05,0
0.0910000000000001,0.000554667492509687,0.000303172908649559,-0.000905445891280544,0,0,0
0.0920000000000001,0.000501883490133925,0.000595823248674631,-0.000656934764783275,0,0,0
0.0930000000000001,0.000454122595157615,0.000738841516874552,-0.000289113185347099,0,0,0
0.0940000000000001,0.000410907043840742,0.000713891352298471,0.000110551450885595,0,0,1
0.0950000000000001,0.000371804276023682,0.000539688814032858,0.000454838893576552,-9.63127773139419e-05,-7.66499907182507e-06,0
0.0960000000000001,-0.000580114596352095,0.000206061097319033,0.000658768584773201,-0,-0,0
0.0970000000000001,-0.000524909349685287,-8.55340180458234e-05,0.000690812298559231,-0,-0,0
0.0980000000000001,-0.000474957778254821,-0.000335693021179196,0.000573936474107466,-0,-0,0
0.0990000000000001,-0.000429759792116764,-0.000494729548107644,0.000344809699154033,-0,-0,1
