t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,1,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,0,0,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,0,0,0,0
0.006,-0.0653816435015012,6.57543914052667,-6.0465906846501,-0.0124295664510215,-0.00133794483963158,1,-0.0653816435015011,-0.0653816435015011,6.57543914052667,6.57543914052667,-6.0465906846501,-6.0465906846501,0,0,0,0
0.007,-0.211110472441869,7.67981197871571,-2.11937013973328,-0.0488987954889836,-0.0401844419925561,0,-0.0928527115649383,-0.0928527115649383,7.69029161830916,7.69029161830916,-2.116552812963,-2.116552812963,-0.226311629845588,0,-0.105915275191513,0
0.008,-0.656997973118635,6.77006162890273,1.85402589514472,-0.0784412024958126,-0.0693152878737836,1,-2.54642901911295,-0.0844522519028352,5.92797636273086,7.08691144894887,1.73782350019489,1.94762945425998,-0.34715532822749,0,-0.445179366966413,0.0522646465798324
0.009,-1.31796344062662,4.2765692796764,4.88498624234013,-0.0950872818911998,-0.106265697330889,0,-4.75664790819526,-0.050891903345788,1.03800671566929,5.43650375222584,3.48884216243743,5.4020914232015,-0.352082440216018,0,-0.445179366966413,0.0522646465798324
0.01,-2.07746073529352,0.795701065500668,6.26755423708824,-0.0640741840049697,-0.0724261720716434,0,-5.22116803444928,-0.0204947554412076,-2.99356614885102,2.75033752004384,2.8890802742468,7.60731466719119,-0.314207346673559,0.1902590989549,-0.395220588108884,0.140835185610141
0.011,-2.48898311165804,-2.31204921830475,5.83724125138037,-0.0218829488406544,-0.0358546953604722,1,-6.57628800943127,-0.0147465863870047,-6.24587212737605,0.10016056201158,0.590471302548112,8.22481408659595,-0.273656874861537,0.241278642164852,-0.260182709607838,0.159812506855236
0.012,-2.47339150036773,-4.40060667826637,3.97960024772526,0.0503678937798252,-0.00602438985316082,0,-7.46405922062109,0.779427629775931,-7.7067282629948,-1.85411253488015,-2.13036125700863,7.39778765443419,-0.191106691203783,0.267881853984295,-0.227334757490462,0.163014515582766
0.013,-1.76895649695336,-5.16434455385479,1.3418024679907,0.121103337349463,0.0114012789305076,1,-7.07560186385439,2.24444913019586,-8.68603044829645,-2.20533305582552,-5.8569160302645,5.66065222917913,-0.112467151468193,0.300161386542613,-0.20104644411252,0.211128592758578
0.014,-0.445629245137426,-4.64234311585906,-1.35652505414219,0.140617170310755,0.0361224918711452,0,-6.46438061641647,4.58822201754685,-7.56159043947212,-0.819390645752434,-8.57369725374321,3.53031662051687,-0.0194666932379377,0.327402710840464,-0.180534522722876,0.265859707910958
0.015,0.946931157912667,-2.98673593805347,-3.44968597105626,0.137497355889822,0.0563459612668072,0,-4.89075043634344,5.82251733951561,-6.44756154126006,1.28603553627418,-10.329698365251,1.56912185149719,-0.0417019727124532,0.385061444105812,-0.156163945759499,0.297566742888633
