t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,2.5155174847163e-13,2.30768854451501e-12,0,0,0,0,0,0,0,-1.93068996069965e-12,2.91281266232829e-12,-8.81391538784383e-12,6.26496200211748e-12
0.003,2.39383138829262e-12,1.77671579811443e-11,4.95754893447939e-12,8.71685224001933e-13,3.05041953223025e-12,1,-1.83729441632225e-11,2.77190773724707e-11,-6.78593424144168e-11,4.82346588329348e-11,-1.89347115073871e-11,1.34588594166047e-11,-2.24623908328492e-11,1.55281168698173e-11,-1.19197436825003e-11,9.21637865791959e-12
0.004,1.0461209871123e-11,3.60678993440923e-11,-9.99999999998016,-2.00164657527518e-16,1.06081949644383e-11,1,-2.01293895242651e-10,1.08763788375807e-10,-1.08109636590616e-10,8.38223966811665e-11,-10.0000000000587,-9.99999999994023,-1.66812151848803e-11,1.7366579402351e-11,-5.54703720817136e-12,1.34004718544948e-11
0.005,-0.0218260576432087,3.8494993501769,-8.92586606380964,-0.0121266264855217,-0.0371466453650149,0,-0.0218260579659193,-0.0218260574676649,3.84949934996706,3.84949935023258,-8.92586606398536,-8.92586606371109,-0.0608269215264466,1.65306011963536e-11,-0.184202239228279,8.24779563657812e-12
0.006,-0.179708911273266,6.28909376612409,-6.12640284489376,-0.0332600986290873,-0.104272988897117,0,-0.638218335476655,-0.0653816431826461,5.15535948336132,6.57543914063976,-6.44235855654524,-6.04659068449161,-0.0860951342953182,2.51969751563092e-12,-0.301058221518137,4.52012619648572e-12
0.007,-0.511288177053491,6.68363998891263,-2.55461656160213,-0.0543543862295129,-0.143714366122999,1,-1.63136648059358,-0.0928527114231374,4.8172830646908,7.69029161841936,-3.76335913154004,-2.11655281285699,-0.124088564656549,2.42780354951763e-13,-0.301058221518582,5.31425263174415e-13
0.008,-0.984459480456145,5.32704402436557,0.745974498551465,-0.0496303928981243,-0.157508567403242,1,-2.43293160082047,-0.0844522518825714,3.00405430237192,7.08691144896589,-1.59024682214467,1.94762945426383,-0.12008555706788,1.96002492305157e-14,-0.294669403034221,0
0.009,-1.35115523971386,2.84528491723749,2.98588475077226,-0.0236038015154327,-0.125792846749404,0,-2.83556079076167,-0.050891903345788,0.736096673028299,5.03046839853407,-0.206993078222965,5.27424359400983,-0.0954929409335722,0.0365365642111823,-0.292174934662946,0
