t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,1,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.0101402317551811,-0.336547316949268,1,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.0137962336805185,0,-0.457887506053426,0
0.006,-0.151752590918614,3.98403499338504,-6.76962362568865,-0.0789025713258948,-0.366932536276703,1,-0.182893136586009,-0.0653816435015011,3.04971921244283,6.57543914052667,-7.03030897177736,-6.0465906846501,-0.214712712253277,-0,-0.736262538358566,-0
0.007,-0.910899688803511,3.02801006354326,-4.84323720163309,-0.019288320221417,-0.289219837880608,1,-2.12630699402064,-0.193883010788404,2.01805500652572,5.1928014380763,-5.49553208026882,-3.69822241607685,-0.157642273892682,0.0675444752852204,-0.587816344942814,-0
0.008,-1.01954738837507,2.10451498303734,-3.43398786708832,0.00677556671720359,-0.21211453019759,1,-1.6903114778284,-0.649507110747224,1.04329781359171,4.17934082837422,-4.29793668606371,-2.29452414884044,-0.0887605096343086,0.0750702192656165,-0.494070761563046,0
0.009,-0.864095353297166,1.40353527949688,-2.47106612209857,0.0178798188808977,-0.157554471012773,0,-1.54421596418792,-0.452574843249153,0.464002939659824,3.14309602831748,-3.42008162782217,-0.518541403219716,-0.0541329515477137,0.0594860529631401,-0.377003787290169,0
0.01,-0.614919980914301,0.882036636912951,-1.84399226751061,0.0165549950035008,-0.096343153693913,0,-1.20721566016799,-0.115058022362282,0.132302983389161,2.43165812154922,-2.74719399019303,-0.159303439687932,-0,0.0507484109645582,-0.19446449618315,0
0.011,-0.400716486446878,0.687024489886903,-1.41290624033209,0.0100995225685256,-0.0788592330712875,1,-0.873991143933488,-0.0663109169419567,-0.116652983926692,1.35235535631512,-2.20836759896679,-0.141494632840622,-0.0052734239982735,0.0394979786382577,-0.175726198955629,0
0.012,-0.267597536177596,0.49685261226187,-1.08782536728388,0.00711528727754151,-0.0555911821700554,1,-0.626423691767878,0.030347056724251,-0.083047428517486,1.11425945994435,-1.7690724808581,-0.186868393392761,-0.01456060158035,0.0310833422744657,-0.131193169966596,0
0.013,-0.17510942397702,0.39585449436689,-0.842540877580895,0.00445859376484139,-0.038410929144111,1,-0.503139833280791,0.101079029533667,-0.0369343298783038,0.793428801613755,-1.41268682655684,-0.228020166233244,-0.00861086299370108,0.0214895203781536,-0.0719516030626624,0
0.014,-0.116432315558004,0.35137849737475,-0.637077602923754,0.000571600324291547,-0.0344779302913536,0,-0.314572466185696,0.0799346003068013,-0.00109153777923198,0.758095025694653,-1.12681518333971,-0.194631196913367,-0.012886257249512,0.0147621173982804,-0.0775545593104418,-0
0.015,-0.100140496910391,0.26632762901494,-0.467417192787956,-0.000146068183148843,-0.0235496261256191,1,-0.243887541636694,0.0299409792484367,0.0642553200547795,0.603205846771229,-0.77543803784607,-0.122161714175782,-0.00807617729466849,0.0113735170585823,-0.0458575130784285,0
