t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,4.20917756744453e-17,1.22485225418579e-17,1,0,0,0,0,0,0,0,7.44987180078677e-17,0,2.16788009590404e-17
0.002,4.00556205263129e-16,9.4302775629659e-17,2.63131911887509e-17,2.44709738040225e-17,1.43319154513599e-17,1,0,7.08949035863945e-16,0,1.66907567486122e-16,0,4.6572019803099e-17,0,7.44987180078677e-17,0,2.20514793342191e-17
0.003,5.95310347585085e-16,1.77126526191747e-16,1.0132358537732e-16,9.01057831375199e-18,1.29525166465026e-17,0,0,7.08949035863945e-16,0,2.87977693340295e-16,0,1.7221280151478e-16,0,1.4432632409397e-17,0,3.47004135730203e-17
0.004,6.2440606757156e-16,2.05181343831949e-16,-10,5.26057937012883e-19,8.87076549553626e-18,1,5.804383780268e-16,7.17783034488407e-16,4.83460865155324e-17,3.15508538496991e-16,-10,-10,-5.28374518674717e-17,1.87579069831473e-17,-1.44966887533409e-17,3.47004135730203e-17
0.005,-0.0218260576519836,3.84949935007338,-8.92586606386817,-0.126943917943702,-0.128353556260734,0,-0.0218260576519841,-0.0218260576519835,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.215163669394758,0,-0.217551444602447,0
0.006,-1.26969507962843,5.5835669376353,-6.32243052495747,-0.116538462056374,-0.311598245712464,1,-2.10663361426395,-0.0653816435015005,4.89427656136817,6.57543914052667,-6.5141223765236,-6.0465906846501,-0.324719958619833,0,-0.601385694948979,0
0.007,-2.28626736457263,4.58161412371039,-3.52723156694089,-0.0448981980573433,-0.318027030465551,0,-3.17536377625187,-0.0928527115649378,3.02459101409622,7.69029161830916,-4.34010763673997,-2.116552812963,-0.146415478177107,0.0536984464846069,-0.746097487675624,0
0.008,-2.50511296393804,2.6408661059694,-1.54569956584743,0.0314676313202391,-0.211610583465034,1,-3.15746226740006,-1.76610491151537,0.843757145098414,6.58974902332735,-3.07631411642777,0.229810398936294,-0,0.138360540401846,-0.531106239841038,0
0.009,-1.96824093500827,1.11777838300694,-0.516524834693885,0.0544878204839336,-0.130691696019482,1,-2.98755309623343,-1.34449351014234,-0.641675897305651,4.27631523929886,-2.37985092810064,2.55803936884473,-0,0.187707664131069,-0.553961019550679,0
0.01,-1.26273950332992,0.104097861710643,-0.183981625392242,0.0531978190110969,-0.0469038757114429,0,-2.25861705806926,-0.437044263112664,-1.4706298972746,1.69220239768944,-1.64841720820075,2.2599328385691,0,0.154487470100705,-0.212088958089193,0.076667482913295
0.011,-0.637536464826484,-0.205308253276772,-0.213001236818732,0.0305845732866513,-0.00903256044632193,1,-1.60304771520364,0.1865217470672,-1.86311785708654,0.998845480382049,-1.09585740070272,1.30022032755741,0,0.0926565150024956,-0.10700362003269,0.0893431361345776
0.012,-0.286838937731921,-0.15508650448269,-0.311958633859425,0.0184240400471049,0.0012614874148491,1,-0.999710215052854,0.494176259295924,-1.75090623486141,0.726646128371968,-0.888667876525176,0.690005906770582,-0.0155216667680128,0.0660550224519304,-0.0824339768277213,0.0974179708507607
0.013,-0.0846463641954484,0.00315642215549116,-0.353118187017192,0.00285135311927192,0.0035658889401205,1,-0.50965938587627,0.578690929625489,-0.837433254472554,0.610086254178601,-0.721799993123861,0.292628759128888,-0.0223598327931493,0.0345571094800227,-0.0482723462969935,0.0641654915460111
0.014,-0.0496005075169202,0.165863368607999,-0.305958369603861,-0.00166488028674512,-0.00745040444938354,1,-0.397882875274641,0.613379693435108,-0.305544584112378,0.649258022093739,-0.625385390708704,0.126601109068479,-0.0256828362441108,0.014280582815193,-0.0452059988639951,0.0124017372542351
0.015,-0.0608340595859125,0.195654598514147,-0.206352756312015,-0.00110747803535164,-0.0117834170258353,0,-0.331899560638605,0.237146961974102,-0.124230679269654,0.57550499897522,-0.43111545918603,0.128800117748084,-0.0127858906699768,0.00963058018394078,-0.0437238321026805,7.48109625859032e-05
0.016,-0.0656759393571858,0.148278643348572,-0.111887434081879,-0.00319880606253211,-0.0118824184034703,0,-0.27151965899351,0.180430806322239,-0.106412798307531,0.437214437413459,-0.320888335065048,0.226219315153612,-0.0183587146048603,0.0091548689038977,-0.0388789585380412,0.00208839072476736
0.017,-0.0899215048348819,0.0725148668467776,-0.0514167918362647,0.00181203614545871,-0.00615479151954304,1,-0.250172838399869,0.068110122014491,-0.131548592401191,0.287017645167574,-0.221803780137146,0.232741693024007,-0.00406957424499972,0.0125377650149942,-0.031499191784613,0.00833992244789906
0.018,-0.0641508784977992,0.0315440957796495,-0.0229366771488675,0.0018500135425264,-0.0050617295525254,0,-0.1707337478022,0.0672368261251292,-0.155565878634495,0.199910583832528,-0.150682050664066,0.191202456323003,-0.00121117719186583,0.00881441147912993,-0.0255899103511575,0.00639399285755115
0.019,-0.0404592420962629,-0.00441894343634566,-0.0156095709407988,0.00163579215957754,-0.00152398876360635,1,-0.13298696639324,0.0764574224530714,-0.166354167998187,0.120621857109622,-0.102127816880695,0.134495594484262,-0.00141806475342205,0.00671305426177996,-0.0143200406554942,0.00851492731016066
0.02,-0.021050664796489,-0.0093318494109172,-0.0194117385275349,0.00118791956887981,9.31536671191728e-05,1,-0.0924581302852527,0.0554773905588741,-0.145481852315868,0.0750183739788438,-0.076941815591104,0.0626223236678764,-0.00177427418864489,0.00406518513310369,-0.00744949560708868,0.00709659942957803
0.021,-0.00774558261065851,0.000577237524216302,-0.0217822206800152,0.000619638997215253,-7.16962805310109e-05,1,-0.0650154650567569,0.0618481827301076,-0.0857761942629771,0.0640463563407648,-0.0695942290176656,0.054502178735978,-0.00178007068539075,0.00311928545298053,-0.00501353634227521,0.00348653885751181
0.022,-0.00111364814556158,0.00830367476329447,-0.0193084253314424,-0.000454856274952359,-0.000440046167310662,1,-0.0388794530102422,0.0540509280474922,-0.0535045077695651,0.0539402220141837,-0.0723105512519567,0.0242762949781393,-0.00298291729682758,0.00128999827585152,-0.00428071272507702,0.00228237062172582
0.023,-0.00533793140477955,0.0108172323583123,-0.0140370166181336,3.97508287536267e-05,-0.000563175879508363,1,-0.0297198287569598,0.0254316152568232,-0.0278166776612309,0.0529268565165454,-0.0514402697457051,0.0194106602429545,-0.00143130501525142,0.00122578455805949,-0.00437364438037523,0.00153084557449178
0.024,-0.00445244081598845,0.00988993470181286,-0.00834236501454633,-3.0691378861963e-05,-0.000663882791574078,1,-0.0258145378435307,0.017058073818321,-0.0152079515279693,0.0420919390847272,-0.0331240769714956,0.0184419080429095,-0.00100749966835203,0.000836143338182108,-0.00333151744995554,0.00104134024950926
0.025,-0.00432117883122241,0.00616622229002756,-0.00393837953934408,6.39216319583497e-05,-0.000400282304521735,1,-0.022511022878805,0.0118621321988,-0.012723124097672,0.0269060108623848,-0.0223366114773885,0.0195248741163942,-0.000310453719364773,0.00105645113398581,-0.00204554789564135,0.000893457681496153
0.026,-0.00330185701087873,0.00346335407023908,-0.001298925140892,0.000152890036507511,-0.000191535087028898,0,-0.0138200835891369,0.00848099861340832,-0.0128486907616099,0.0235038318667819,-0.0139055222800284,0.0204210660458805,-0.000156016465036234,0.000820712885016895,-0.00120599422543457,0.000734195128157543
0.027,-0.00153276918746455,0.00185001753068265,0.000156998880127424,-1.45251635416917e-05,-0.000227723543128541,1,-0.0105962672942018,0.00789824352046391,-0.0111021425608995,0.0145917537764082,-0.00965031338981562,0.0136800007574524,-0.000216989993996076,0.000442175846836598,-0.00112068879835075,0.000569810508189306
0.028,-0.00152519922721911,-0.000304864742099048,0.000573898918957358,8.42524079946988e-05,8.47484452394272e-06,1,-0.00804508154678106,0.0067738281238358,-0.0104537810453794,0.00820901774679547,-0.00760377214591755,0.00851011824494007,-0.000185833360780249,0.000366425444116461,-0.000545217832175611,0.000464847301415566
0.029,-0.000578380040597265,-0.00040432933869233,0.000378366099779699,3.99524076647942e-05,1.78608829848268e-05,1,-0.0059467288116456,0.00565164121520956,-0.00716417945221289,0.0066703319422349,-0.0067017049712654,0.0072638342835522,-0.000204980226886883,0.000249656023212252,-0.000474675184020199,0.000337014518708482
0.03,-0.000143195496177299,-0.000337921039255033,0.000174375676590407,3.74955498138053e-05,1.61649249616374e-05,1,-0.00373820199956897,0.00411075169361047,-0.00470522935759746,0.00408181361123926,-0.00511706417303965,0.00401682663088659,-0.000110664656654401,0.000212171820573975,-0.00033883225888265,0.000235188603381107
