t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,1,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,0,0,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,0,0,0,0
0.006,-0.0653816435015012,6.57543914052667,-6.0465906846501,-0.000720925390861183,-0.00301058221548428,0,-0.0653816435015011,-0.0653816435015011,6.57543914052667,6.57543914052667,-6.0465906846501,-6.0465906846501,0,0,0,0
0.007,-0.0996797103140805,7.66710162030298,-2.12301849239703,-0.00279304725728439,-0.0117282116118769,0,-0.0928527115649383,-0.0928527115649383,7.69029161830916,7.69029161830916,-2.116552812963,-2.116552812963,0,0,0,0
0.008,-0.117348949818866,6.9801772671135,1.90510921833261,-0.0101553314599129,-0.0324623943463871,0,-0.0844522519028352,-0.0844522519028352,7.08691144894887,7.08691144894887,1.94762945425998,1.94762945425998,-0.0630271084700842,0,-0.252983762791177,0
0.009,-0.178577396132192,4.70999815493016,5.11337911931962,-0.0213817631180997,-0.0701607016253981,1,-0.656903573402888,-0.050891903345788,2.95534892974391,5.03046839853407,4.69539747408249,5.27424359400983,-0.0720925390861183,0,-0.301058221548428,0
0.01,-0.34349625668539,1.33373689458094,6.76348579754644,-0.0300109886656905,-0.10160335697835,0,-1.19033055894218,-0.0204947554412076,-1.42559717700046,2.07263090692706,5.08720676187067,7.21750829716808,-0.0720925390861183,0,-0.301058221548428,0
0.011,-0.59854435517768,-2.29649025016929,6.48425221771384,-0.0416676844067903,-0.128580464673244,0,-1.69326258878781,-0.0147465863870047,-5.04119659847301,-1.08790705752051,3.28068542076728,7.47631723876627,-0.108193410471043,0,-0.301058221548428,0
0.012,-0.959596410965888,-5.35731277143733,4.36534474323788,-0.0502826174443156,-0.1365340962352,1,-2.43978988259563,-0.0328493436395148,-7.90478365319262,-3.76522170348201,0.674334970479709,6.13051529779143,-0.166980637124261,0,-0.301058221548428,0.0197414396696789
0.013,-1.36291973620832,-7.10094226502064,0.928602385765754,-0.0479383821102588,-0.116378832764115,0,-3.56195404851278,-0.0557724308197779,-9.63305119232798,-5.13896674711669,-3.59735259448917,3.593536438355,-0.166980637124261,0.0508839129547856,-0.301058221548428,0.125896401920385
0.014,-1.67853257740842,-7.04921701854825,-2.96742925759687,-0.0312228790529069,-0.0734095871774527,0,-4.68631882500313,-0.063695753239667,-9.95802725608344,-3.67602338998219,-8.19516530938014,0.498110789160298,-0.166980637124261,0.14392913211908,-0.301058221548428,0.186963764033956
0.015,-1.78082929043538,-5.18236484928054,-6.3284699972607,-0.0123471068959335,-0.0304182734306884,1,-4.83118924825216,0.315524509211485,-8.98791146951273,-0.774898167845499,-11.4060359682518,-2.45533590353918,-0.166980637124261,0.173469062218275,-0.301058221548428,0.219929352773086
0.016,-1.69540997094054,-2.04013958461902,-8.30544626881281,0.018817722739782,0.032414081388483,0,-5.23863479062502,1.67912229509467,-6.77006712908009,2.43658287354614,-13.8043257266101,-3.3884480348343,-0.129674568887719,0.197925272628054,-0.252983762791177,0.227852597322707
0.017,-1.34972811327974,1.76526285355756,-8.36689302708537,0.0480186939768915,0.0717780420243723,0,-5.72003480367809,3.02712100416376,-3.3482975554597,6.12392940708627,-14.5029648790049,-2.41087905962394,-0.122364714263853,0.233962476163478,-0.20149282030068,0.231747905678369
0.018,-0.791069267001808,5.19719979101751,-6.43721940653177,0.0722065044169556,0.0754435255778793,1,-4.63086253816217,4.30559433550901,1.75355143317598,9.31790674251726,-13.6085556550336,-0.0567553978877404,-0.108193410471043,0.249008260078491,-0.183135589618821,0.231747905678369
0.019,-0.0629723834363015,7.28478250329059,-2.99351929764489,0.0944301402113689,0.06924663176012,0,-4.85762786766772,5.4789137876505,3.23473436427433,11.8670683719043,-10.2067207702401,2.99612849053038,-0.100414631166981,0.246804003090571,-0.21720074855804,0.231747905678369
0.02,0.830037274516833,7.61634447122059,1.10877284572435,0.102118058266513,0.0330123214019207,0,-4.47186845605249,6.28171602492791,2.48740493321092,12.1943832124228,-5.50255671364446,6.48368802312407,-0.0988534645565071,0.256460757184292,-0.335307769960291,0.231747905678369
