t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,0,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.0619499859824461,-0.0479420764960399,1,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.242941121499789,0,-0.188008143121725,0
0.006,-0.653530968807419,6.20454594291298,-6.14962136469226,-0.091345076221784,-0.0555196598847422,0,-2.37184958587765,-0.0653816435015011,5.12095601262982,6.57543914052667,-6.45063256716834,-6.0465906846501,-0.2794384149146,0,-0.188008143121725,0
0.007,-1.49342263416163,6.99629893055051,-2.51254058994922,-0.0990253891028955,-0.033405840513671,1,-3.98687382116038,-0.0928527115649383,5.32913419354596,7.69029161830916,-3.57048260127546,-2.116552812963,-0.2794384149146,-0,-0.139805152525749,-0
0.008,-2.298042238394,6.41434212136547,1.17794154650872,-0.0811623533540396,-0.00452977338647975,0,-4.64150174663595,-0.0844522519028352,5.62847850976586,7.08691144894887,-0.525929848456669,1.94762945425998,-0.253234126166331,-0,-0.0799134135541074,0.0539331964641391
0.009,-2.83342108250765,4.74741814902074,4.2457060102874,-0.0362496677228252,0.0146101061529089,0,-4.66226974001217,-0.050891903345788,4.10021089984751,5.51727314779393,2.3855133377083,5.5257570147691,-0.191761300179628,0.0240543906251939,-0.0492190474701451,0.110193155835589
0.01,-2.88699462361843,2.36050576820914,6.19447849720339,-0.0102661112984288,0.0436304638122657,1,-4.35562123091862,-0.651349099926989,1.87482930382709,3.00646880469115,4.42060248060504,7.84342789985272,-0.175449433608814,0.09645907756593,-0,0.141892958606978
0.011,-2.70175043247031,-0.110130310349612,6.8049269429693,0.0412412555865506,0.054146076480865,1,-4.10027863509861,-1.20711423552729,-1.03816322031937,0.608350467422951,5.22573167669284,8.57059453168702,-0.0265975823495852,0.172873194171551,0,0.164912487176627
0.012,-2.06158943271816,-2.28107202733069,6.13818472806684,0.0761445573708855,0.0512209661403641,0,-3.83923406325031,-0.242072980581002,-3.44976426989976,-1.26711619720203,4.86680933981879,7.8253869982133,0,0.201528530313987,0,0.149026800335386
0.013,-1.15992132808551,-3.82278568789374,4.45179604587665,0.090838217351938,0.0326368521593498,0,-3.18616898175708,0.821271222053727,-4.86398935631293,-2.67894548755374,3.22481285609617,6.11062729002224,0,0.227396182153336,0,0.113251967851874
0.014,-0.201436371581385,-4.57896268283251,2.1364453056034,0.0876721946266572,0.0159318605097441,1,-2.17654810718364,1.74628604679025,-5.70344159314426,-3.47656307291276,1.12941363257344,3.59632366571036,0,0.225796642766093,-0.0333608592535007,0.090925358482001
0.015,0.647296637734116,-4.43496255173238,-0.343190530178115,0.0726875113810802,-0.00400907000537036,0,-1.57616518404049,2.83216596725395,-5.41324616063425,-3.50128018597458,-1.37097816483243,0.949398981717997,0,0.224460755278043,-0.0540224882458629,0.031801428351137
0.016,1.28409744431825,-3.51524435975051,-2.52658648353663,0.0519342503369878,-0.0265335982209987,1,-0.777511577633297,3.00000924528919,-4.49626775827068,-2.68582004825485,-3.57123973059857,-1.41833524881819,0,0.192738251339152,-0.109514171612232,0
0.017,1.66687218569513,-2.09516860546406,-4.06411935659111,0.0197354596216426,-0.037761231976372,1,0.0884836312531383,3.03453064155321,-3.04253263774972,-1.27030004657316,-5.16372037833952,-2.90456823825419,-0.0443291200585314,0.119541613484576,-0.112254364518798,0
0.018,1.7024165129975,-0.429364740648053,-4.75192034573779,-0.01486113067905,-0.0454500825727786,0,0.369914250881018,2.9088694523675,-1.26247611156356,0.372778045489167,-6.02475141015214,-3.63151242310107,-0.106246925405571,0.0488093171601772,-0.124607656535876,0
0.019,1.39689248495898,1.1347574335091,-4.55181641960445,-0.0396885748494894,-0.0379400671712145,0,0.213843446695167,2.57698460878236,0.22526199047059,1.98723853281592,-5.93414659963458,-3.35310197339735,-0.142794497447646,-0,-0.11404138774606,-0
0.02,0.877789760815671,2.3891849072974,-3.57759849132094,-0.0552671153154758,-0.0288155662136606,1,-0.471667086787521,2.16337703110467,1.42204259800421,3.29291900043573,-4.9269452182705,-2.58341920030156,-0.151268204152915,-0,-0.0888083113481235,-0
