t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,0,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.0628075637583307,-0.0811698859770806,1,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.246304171601297,0,-0.318313278341493,0
0.006,-0.660683948598958,5.94866784403087,-6.2210539491823,-0.080295354864132,-0.128239996874624,0,-2.39990048702094,-0.0653816435015011,4.11751248760193,6.57543914052667,-6.73076034948225,-6.0465906846501,-0.307021661530183,0,-0.354710711871895,0
0.007,-1.39318215495322,6.25508713396734,-2.86051665293155,-0.0873156983389794,-0.141495920898329,1,-3.01049856348547,-0.0928527115649383,3.44230603800524,7.69029161830916,-4.65089902578958,-2.116552812963,-0.307021661530183,-0,-0.354710711871895,-0
0.008,-2.09813783625564,5.11059731704355,0.264354463629932,-0.0621720551104275,-0.129478127276252,0,-3.09509670257691,-0.0844522519028352,2.89301120985974,7.08691144894887,-2.43398579841699,1.94762945425998,-0.296939673842878,0.0306653788217846,-0.318313278341493,-0
0.009,-2.48160386703247,3.07062205519384,2.50936561561895,-0.0223768057740145,-0.0827146956596115,0,-4.73608034313878,-0.050891903345788,1.49606664113052,5.03046839853407,0.0392516376117975,5.27424359400983,-0.224714321098855,0.117971102567301,-0.313827802688716,-0
0.01,-2.45058060545067,0.906123571933091,3.59618980659233,-0.0064238607751636,-0.0586000826785707,1,-4.50627607614746,-1.04345798654361,-0.229955038064,2.07263090692706,0.514109435041474,7.06967976739582,-0.204042511801218,0.110597767171492,-0.219232280067341,0.0169959405507118
0.011,-2.2799285803318,-1.09063082823304,3.53767036648558,0.0468912171260246,-0.0100444197060815,1,-4.34242063648532,-0.578517716924594,-2.30272892606428,0.437592111377756,0.647780597740346,6.71527605736948,-0.040811394436879,0.270717312408846,-0.169959153446141,0.110820633933999
0.012,-1.62474300976124,-2.32436722556273,2.59262888684074,0.0559889400746538,0.0175062751088409,0,-3.93592338865928,0.123302870684322,-4.03909171819554,-0.46817736084078,0.630419894913733,4.5517547811274,0,0.198100340466721,-0.117052801877338,0.162951872039052
0.013,-0.944357664298277,-2.75740231992809,1.19194390522118,0.0669175544982127,0.0382852295520675,0,-3.17221958525885,0.870375729969244,-4.87719948149443,-0.954291234203553,-0.0103571519752935,2.70574982411708,0,0.238272704391801,-0.0101925693646538,0.144055614137146
0.014,-0.219590454242985,-2.41312111887386,-0.229862008770222,0.0479128637971354,0.0385955502524817,1,-2.21983951421375,1.41092534579922,-4.01021804901359,-0.726072413469097,-1.10429007206073,0.737009944727896,0,0.179207867065193,0,0.158948513674921
0.015,0.259352944844389,-1.58280499818762,-1.32627589731043,0.0349666770288524,0.024391044243818,0,-1.34101729253668,1.93908717423271,-2.87422843199761,-0.489065359379714,-2.48139124154343,-0.247065425948748,-0.0230911186176962,0.175909292974638,0,0.0964778315099673
0.016,0.569878303405444,-0.592267010938535,-1.92094184799416,0.0130513391276593,0.0114968344358447,1,-0.802552727029919,2.11692232426623,-1.46898882059895,0.0460755948454066,-3.43060499327997,-0.521898623589695,-0.0558898763159845,0.1085491984996,-0.0298261105117904,0.0623239638651564
0.017,0.640086970955701,0.345820440479881,-1.98514320883878,-0.00377076504035133,-0.0061861399445602,1,-0.381934660867231,1.95912895231288,-0.242364417120573,0.926973396053268,-3.53647179918235,-0.57953823348923,-0.0590609166549312,0.0431651337669534,-0.052860733302486,0.0294909022706774
0.018,0.541465159108398,0.999473851026317,-1.61251588099383,-0.0158569322813406,-0.0126534258922984,0,-0.380187892147563,1.77972082948993,0.197464313313222,1.87417492141628,-2.93592288709434,-0.459333449269399,-0.0818088319008169,0.00559986712574299,-0.0669351050655523,0.0107866148970943
0.019,0.336822424978404,1.33897702502309,-0.967848467645967,-0.0232378311076802,-0.0223530607540978,0,-0.666035726175979,1.6179897608639,0.381588019808111,2.51745221522482,-1.99897976829243,-0.187162916543143,-0.0941696843029702,0,-0.090276066480101,0
0.02,0.0824843868538763,1.29261802491809,-0.243962945422894,-0.0272015773430238,-0.021582752429477,1,-0.800977719420408,1.03079046805507,0.387208787000802,2.37118652811878,-0.921548649967658,0.307934267283974,-0.101589246828602,-0,-0.0769102847011839,-0
