t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,0,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.0742099612107689,-0.383336771226708,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.101657481110642,0,-0.525118864694118,0
0.006,-0.759913539263169,3.62187353144696,-6.87030975270428,-0.013883536816407,-0.058672570388748,0,-1.0167951993394,-0.0653816435015011,2.52945885411612,6.57543914052667,-7.17497296965584,-6.0465906846501,-0.0309446330077805,-0,-0.366801793928056,-0
0.007,-0.847094829880891,5.14314335779828,-4.45190623233866,-0.0279212515460575,-0.0993016445072991,1,-1.231677377766,-0.0928527115649383,1.99525404879628,7.69029161830916,-5.14296624053581,-2.116552812963,-0.109589403649098,-0,-0.614347018146285,-0
0.008,-1.04855684161639,5.14134770600516,-1.62101106630991,-0.0458453569769539,-0.124177621986111,0,-1.91412723174553,-0.0844522519028352,1.17650283336619,7.08691144894887,-3.50586639993926,1.94762945425998,-0.280922454093426,-0,-0.704555022891515,-0
0.009,-1.38620071390547,3.86072605053566,0.852019578077892,-0.0325897430916315,-0.080253129742526,0,-3.33082846396205,-0.79941353072986,-0.513355614110975,5.65958090735236,-1.8888756234284,3.7228791039082,-0.222843235465723,-0,-0.461407586792765,-0
0.01,-1.55812395820283,2.20478708250188,2.51520169337018,-0.0800183837311354,-0.202254429092493,0,-2.84638046626345,-0.709704123236653,-1.51458543422261,4.23307516205067,-0.815091159560597,3.71527807966777,-0.185328951217214,-0,-0.424753901229542,-0
0.011,-2.16972676774482,-0.723034730812445,2.91157783243607,0.0190430448408118,-0.0138463492174621,1,-2.59195504055979,-0.913407246679739,-2.68620181008901,2.39988085566566,0.0312423008109496,4.51712157548452,-0,0.169680051412347,-0.0881194564671415,-0
0.012,-1.78750737997765,-1.81280610232766,2.20898623831742,0.0380691335545708,0.00781806565791536,0,-2.36314956051805,-0.493842291508465,-2.88338834945641,0.387916350891701,0.270632629002906,3.63833694828952,-0,0.207348622372209,-0.0274122334287542,0.10909654866792
0.013,-1.25993411193565,-2.26653779100396,1.08397712837536,0.0419875740595469,0.0194026914332156,1,-2.14482326218124,0.500385613701411,-3.54841588527074,-0.297372616207462,-0.766742892746579,2.45839323569811,0,0.326955336870908,0,0.145491372682095
0.014,-0.741889516336976,-2.1159946087835,-0.122029985522147,0.0416109019985068,0.0342176267200608,0,-1.79609668421301,1.04755506521803,-3.53829706833913,-0.422463916523951,-1.98343277206234,1.34631037931966,0,0.247022906090951,0,0.127005181557865
0.015,-0.273941340406335,-1.4155360160639,-1.09152923888444,0.0883564990181769,0.0637821838703145,0,-1.62093401979389,1.29889802767632,-2.7814368256901,0.394354816247912,-2.01181172722735,0.501919876013278,0,0.295955474826046,0,0.199219268119394
0.016,0.594142555575702,-0.242826824374826,-1.54353811896873,0.00914278188796341,0.0117798303576968,0,-0.493475544449546,1.35340022481423,-1.79408914170918,1.10672967957031,-2.75584182342707,-0.176351868362376,0,0.0358275452039777,0,0.0814525421181597
0.017,0.624004272984303,0.487920217364285,-1.47337661602337,0.00333532286008053,0.00491668117591359,0,-0.23261214220014,1.222843031407,-1.00951342836853,1.48181855774038,-2.43935091248669,-0.267075617691959,0,0.0121516302238966,0,0.021953161182534
0.018,0.594927130207751,1.00381048368609,-1.06105100322971,-0.011747005045054,-0.0115003602620323,1,-0.17038502716083,1.10298824816528,0.0160693281885012,1.8348494223166,-2.02396598884521,0.00141976847829779,-0.0683048766139391,-0,-0.0372862428423569,0
0.019,0.425399331736313,1.13904014203224,-0.471029441141878,-0.0229139202066,-0.022115222817884,0,-0.248383989490093,0.995539668380309,0.127984623743035,2.12506848248262,-1.33554624353953,0.48526125405239,-0.0971233147903768,0,-0.102515080489967,-0
0.02,0.166634422131885,0.940161309868799,0.100231564931775,-0.0399709442147127,-0.0374292994486814,0,-0.600500740204709,0.900868270128444,-0.000668297193696991,1.9411123555357,-0.71774209828675,0.57787573323917,-0.178517445249453,0,-0.159729923411736,0
0.021,-0.22935807162582,0.440126975157513,0.478079532188936,-0.0136661008955461,-0.0157159348661418,0,-0.882665429388839,0.51353801647593,-0.210855691210988,1.48822998240219,-0.283750116408195,1.14099792613034,-0.0699388368623349,-0,-0.0917380247550006,-0
