t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,2.36171829916869e-17,5.34642017755589e-18,0,0,0,0,0,0,0,0,0,0,0
0.002,2.24747211220609e-16,4.11627002932765e-17,1.14855792465305e-17,1.70048923642443e-17,4.33808543632873e-18,1,0,0,0,0,0,0,0,0,0,0
0.003,3.65182632651842e-16,6.25500739542441e-17,4.01074480985671e-17,3.77739402469667e-17,1.01275889479433e-17,0,0,2.90513837588055e-15,0,4.16437973336726e-16,0,1.64079703521865e-16,0,3.3738832845267e-16,0,7.63774311079413e-17
0.004,6.89897478925932e-16,1.13549409057563e-16,-10,2.26674728593186e-17,9.81348433946395e-18,0,0,3.21067444600869e-15,0,5.88038575618235e-16,-10,-10,0,0,0,0
0.005,-0.0218260576519834,3.84949935007338,-8.92586606386817,-0.078771278137386,-0.372389627401107,0,-0.0218260576519842,-0.0218260576519813,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.107905860466239,0,-0.510122777248229,0
0.006,-0.803680920865256,3.70602365024925,-6.84679660724794,-0.0142921288336213,-0.0584099353877911,0,-1.07675051664168,-0.0653816435014985,2.644732989566,6.57543914052667,-7.14276318133032,-6.0465906846501,-0.0348311737136882,-0,-0.368714497813012,-0
0.007,-0.890915614313705,5.20456280923662,-4.3883760270244,-0.0281823160483292,-0.0994305114286303,1,-1.3234421190261,-0.0928527115649359,2.06180825497054,7.69029161830916,-5.05671007402334,-2.116552812963,-0.112811082878986,-0,-0.616781451312789,-0
0.008,-1.0904439322703,5.16591617593669,-1.5339111693452,-0.0454321492589808,-0.124915908540228,0,-1.99415474892332,-0.0844522519028331,1.19082236149946,7.08691144894887,-3.39348179731509,1.94762945425998,-0.278977318548656,-0,-0.709079099284497,-0
0.009,-1.41967585152238,3.84157317117597,0.940477780885096,-0.0317805970073524,-0.0811682751229441,0,-3.31783926881215,-0.843015260031392,-0.541110299618928,5.64132923824293,-1.78260676952241,3.70912167041889,-0.217338478449904,-0,-0.473150381181,-0
0.01,-1.58042770068128,2.14814004780723,2.58267331272288,-0.0755551343313829,-0.20333115177972,0,-2.83910152330804,-0.74864171160587,-1.58028573295269,4.17152622862451,-0.731211941236067,3.81476179846301,-0.176053665716927,-0,-0.427394714192349,-0
0.011,-2.14757796289612,-0.803477423580709,2.94122432922454,0.0201715557434833,-0.0133120626788646,1,-2.56888082255778,-0.952808689564686,-2.70069053461754,2.34481408908267,0.0684928234119317,4.56954368843921,-0,0.174681374713289,-0.0897280425635922,-0
0.012,-1.75698022256557,-1.88578846932451,2.19642776944988,0.0389339071793317,0.00857162983580682,0,-2.32455723398448,-0.418291956699182,-2.87590977044507,0.296786887562076,0.218338592067613,3.63715433785317,-0,0.208139996832811,-0.0278983891571448,0.117259316904097
0.013,-1.22413508036653,-2.31552544314043,1.03794621055799,0.0421027547865927,0.0199454200373508,1,-2.10865396550018,0.562908977535182,-3.63455878503879,-0.297844925796802,-0.753787184776442,2.42706926266564,0,0.328938253791582,0,0.145596382685203
0.014,-0.708267060671156,-2.13413074654892,-0.186405797911762,0.0411590374634272,0.034797888897317,0,-1.7573397241255,1.02952692463053,-3.58514827334834,-0.383818957214556,-2.00850603676509,1.27677051452979,0,0.248234342448136,0,0.127538156425181
0.015,-0.247659554883611,-1.40111903054924,-1.1567944378472,0.0869985540298071,0.0652225576846077,0,-1.58544971123779,1.33898888349111,-2.78218127712736,0.385408009598319,-2.12231876769513,0.433832637760323,0,0.292057293843808,0,0.203875461483508
0.016,0.605012288466406,-0.194846260469476,-1.59150305483792,0.00815861479487127,0.0117353283039829,0,-0.474233820118872,1.3484504410479,-1.76129192152339,1.14146749324241,-2.84484789407169,-0.194912416917649,0,0.0322877021491098,0,0.0807892886467968
0.017,0.62436011275809,0.545191816763176,-1.49234816536941,0.00238614754402578,0.00475191502318434,0,-0.22065438607008,1.2180478200189,-0.968579682000075,1.5114695042776,-2.47998834505854,-0.290461600367985,0,0.00892156280583973,0,0.019826352625297
0.018,0.586120872185166,1.05654840636904,-1.04977340401941,-0.0123403103493543,-0.0120262894353872,1,-0.183272527659435,1.09839649031465,0.0660732983505246,1.93024657311748,-2.01433291088443,0.041722126282638,-0.075346318215284,0,-0.0396991694053592,0
0.019,0.411776466302825,1.17364060251013,-0.43579124481125,-0.0232045545414935,-0.0227541379345442,0,-0.265757134087815,0.991366495982543,0.138288540418104,2.19803663827436,-1.3191364970381,0.521517614653065,-0.0951592660698637,0,-0.106878072158937,-0
0.02,0.151598241917087,0.949878469261634,0.147568499040357,-0.0402995916741246,-0.0385047385317614,0,-0.604710533072115,0.897273564826179,-0.0301801387483438,1.97796894966884,-0.699951067686057,0.666665545857755,-0.180095392438686,0,-0.164350691896494,0
0.021,-0.24605228111188,0.421552689223803,0.522869885417424,-0.0131525959701277,-0.0158771802389868,0,-0.900833581294159,0.494998042539623,-0.243708455164067,1.50150752517566,-0.261148437997213,1.2287075317276,-0.0689207824160685,-0,-0.0918066990052325,-0
0.022,-0.347750086738969,0.0205403937344519,0.642957689661985,-0.00539618840214803,-0.00978315494694918,0,-0.815329453621939,0.15902006425563,-0.397690902211146,0.9060657728647,-0.0834634846909093,1.14331148749571,-0.0273331651373048,-0,-0.0516124619111067,-0
0.023,-0.366227091130761,-0.305828025821117,0.563164010790819,0.00593276774252319,0.00240021354437979,1,-0.738408732887227,0.0362321884646057,-0.763556428487731,0.362358494494852,0.0502621838301938,1.33068132939349,-0,0.0227052393975749,-0,0.0242265481067612
