t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,1,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.0965802865998835,-0.178494872727648,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.178852382592377,0,-0.330546060606756,0
0.006,-0.9792000972579,5.19836271072817,-6.43019141741445,-0.115570291701745,-0.229135738489105,1,-1.75763803934669,-0.0653816435015011,4.02529760386277,6.57543914052667,-6.7569624119915,-6.0465906846501,-0.237166112853278,0,-0.449399005786058,0
0.007,-2.01440492295981,4.9445943739354,-3.63856654094055,-0.0836000570851052,-0.236115769574456,0,-3.54857247723501,-0.0928527115649383,2.60958801232088,7.69029161830916,-4.93448900208135,-2.116552812963,-0.239406823173211,-0,-0.464483510566557,-0
0.008,-2.62831070345854,3.61009307926773,-1.28797292679908,-0.0267027332835655,-0.170574272622794,1,-4.07725157973359,-1.48363460658953,0.868088188144699,6.33863612875243,-3.98280060608114,0.95091329919225,-0.144702304646954,0.0311928965358628,-0.380186014852409,-0
0.009,-2.63157550064014,2.12462253698557,0.285584103001228,0.0198749013995394,-0.12515840509071,1,-3.64801767134586,-1.87416748485522,-0.432691995769502,4.46567054410564,-3.12380333798428,2.60246462749451,-0.0459037626169266,0.105524438901437,-0.284797066778222,-0
0.01,-2.18932083505935,0.65955982624828,1.04664453097775,0.0462075391511437,-0.0722301194503726,1,-3.18156326909567,-1.47508106740878,-1.45801472971718,3.0145282733103,-2.24111056360235,4.62411360180463,-0,0.133531243985579,-0.187872013374869,-0
0.011,-1.54091663263434,-0.420074073150258,1.10849753196085,0.0455552328948014,-0.023731453752691,0,-2.46345075540914,-0.800626768627621,-1.89483216996974,1.27736870263797,-2.65289181045182,4.48635464546327,0,0.139793810310514,-0.151731293574157,0.031514279071901
0.012,-0.962901690912572,-0.951478995687934,0.72898071035186,0.0455183527889921,0.00791664610750568,1,-1.94426121730649,0.0952824036482139,-2.42479905881066,0.664467630246239,-2.45189679009379,3.95237215864218,-0,0.131852778930979,-0.0820659734511461,0.121336271450281
