t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0
0.003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,1,0,0,0,0,-10,-10,0,-0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,0.210155193576557,-0.369504571378468,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,0,0.389176284401032,-0.684267724774941,0
0.006,1.94602627615703,3.73703176773698,-6.83967071195686,0.0159813225203642,-0.261100073270938,1,-0.0653816435015011,3.65944783734764,1.31912919091615,6.57543914052667,-7.51525740188487,-6.0465906846501,0,0.0547808128833874,-0.807245335474336,0
0.007,1.89030084495247,3.68111824665296,-4.79942209366151,-0.0495275910181816,-0.220015873804033,0,-0.0928527115649383,3.81684923957109,1.47529686038558,7.69029161830916,-6.4608741593064,-2.116552812963,-0.346479822968522,0.084690800531103,-0.750792951562625,0
0.008,1.22528406334321,3.16342897333695,-2.9189613315049,-0.0590590705119223,-0.146297585587898,1,-3.38567562484177,3.43098986485571,0.988451598338371,5.59199946852191,-5.04111733543881,0.335752924391127,-0.347280691827552,0.0696494082254617,-0.447970484274894,-0
0.009,0.539410642666723,2.58180077870641,-1.34110934540008,-0.0712962992601228,-0.118611886217975,1,-3.06264281120655,2.9345616649311,0.614001372851842,5.45293883904017,-3.17074180195458,0.952401397418855,-0.266214503453476,0.0347504172404015,-0.313376570397043,0
0.01,-0.192854874939197,1.71118934521856,-0.163680826620006,-0.0594853726227393,-0.0794046534316534,1,-2.77031829695794,2.41259026481362,-0.677158993822429,4.58728802989485,-2.087727497399,2.70271190271818,-0.243790401233668,0.0518555499672154,-0.239104153196108,-0
0.011,-0.74077179402315,0.849172655093946,0.5372663401063,-0.0398182028288897,-0.0425089421566401,0,-3.46590566343051,1.07692573771778,-1.12325611371213,2.50053966574612,-1.33319656090371,3.06208028780265,-0.182596697592266,0.0165853398197749,-0.164201038937545,0
0.012,-1.04930241647775,0.160554100721444,0.812278748563879,0.000470090435716452,-0.0190950767111991,1,-3.59084458643042,0.604573837401716,-1.35631366481698,1.60756872923777,-0.836072213628638,3.26805507756658,-0.0458829931871065,0.0770390503769675,-0.0954642180445695,0.00794018678779756
