t,x1,x2,x3,u1,u2,sequence
0.0810000000000001,-3.64204698150305e-08,1.28226156678185e-07,-3.14068556551142e-07,4.07803249684654e-10,-1.59917549152985e-08,1
0.0820000000000001,-2.90738428914502e-08,1.0236076456224e-07,-2.50715598147333e-07,3.25542411805662e-10,-1.27659465285508e-08,1
0.0830000000000001,-2.32091553136805e-08,8.17128610316134e-08,-2.00142006710648e-07,2.59874981443112e-10,-1.01908384431416e-08,1
0.0840000000000001,-1.85274747619349e-08,6.52299900872225e-08,-1.59769967027964e-07,2.07453786546548e-10,-8.13517336447003e-09,1
0.0850000000000001,-1.47901686394715e-08,5.20719939668074e-08,-1.27541652965585e-07,1.65606836522068e-10,-6.49417082193546e-09,1
0.0860000000000001,-1.18067405948383e-08,4.15681889877219e-08,-1.01814336846845e-07,1.32201126657148e-10,-5.18418634419298e-09,1
0.0870000000000001,-9.42512062409018e-09,3.31831797489195e-08,-8.12766570483349e-08,1.05533915510234e-10,-4.13844796939384e-09,1
0.0880000000000001,-7.52391382423072e-09,2.64895691885247e-08,-6.4881775843004e-08,8.42459334998651e-11,-3.30365277366433e-09,1
0.0890000000000001,-6.00621270466886e-09,2.11461734859136e-08,-5.17940204407292e-08,6.72520987967618e-11,-2.63724993755084e-09,1
0.0900000000000001,-4.79465766049244e-09,1.68806313877548e-08,-4.13462874365915e-08,5.36862089979155e-11,-2.10527186407284e-09,1
0.0910000000000001,-3.82749383212932e-09,1.34755215281296e-08,-3.30060395048643e-08,4.28567894296821e-11,-1.680602797074e-09,1
0.0920000000000001,-3.05542336334699e-09,1.07572801207934e-08,-2.63481611369318e-08,3.42118475981103e-11,-1.34159668863661e-09,1
0.0930000000000001,-2.4390926122433e-09,8.58735414099354e-09,-2.10332898375661e-08,2.73107372652444e-11,-1.07097386609602e-09,1
0.0940000000000001,-1.94708623443166e-09,6.85513906066272e-09,-1.67905182866847e-08,2.18016980190174e-11,-8.54940260044094e-10,1
0.0950000000000001,-1.55432589369524e-09,5.47234116228442e-09,-1.34035857686665e-08,1.74039254932648e-11,-6.82484298993177e-10,1
0.0960000000000001,-1.24079197988141e-09,4.36847706973581e-09,-1.06998550247398e-08,1.38932583287808e-11,-5.4481563231952e-10,1
0.0970000000000001,-9.90503177993362e-10,3.48728110014288e-09,-8.54151266133327e-09,1.10907523173206e-11,-4.34917072315305e-10,1
0.0980000000000001,-7.90701875515822e-10,2.78383731384202e-09,-6.81854458541424e-09,8.85355933472514e-12,-3.47186917133387e-10,1
0.0990000000000001,-6.3120388690927e-10,2.22229007854042e-09,-5.44312841374331e-09,7.06764614806957e-12,-2.77153423264752e-10,1
