t,x1,x2,x3,u1,u2,sequence
0.034,-0.000284020289892784,0.000253703945604262,-0.000418943970347335,5.67050852758884e-06,-2.425678827724e-05,1
0.035,-0.000203030252774435,0.000181438721246023,-0.000299480327318987,4.05014272921299e-06,-1.73471543258959e-05,1
0.036,-0.00014516721188967,0.000129709440057794,-0.00021405823292603,2.89695319765054e-06,-1.24032869759967e-05,1
0.037,-0.000103784594145917,9.26989843605301e-05,-0.000152998730587746,2.07271446650613e-06,-8.86532898304917e-06,1
0.038,-7.41837102070896e-05,6.62473846937791e-05,-0.000109361963517768,1.48207326567352e-06,-6.33564058937324e-06,1
0.039,-5.30204110923145e-05,4.73517307974725e-05,-7.81746904855609e-05,1.0590721387049e-06,-4.52821665510972e-06,1
0.04,-3.78964510980731e-05,3.38503744508604e-05,-5.58816065442469e-05,7.56714317464417e-07,-3.23691209788576e-06,1
0.041,-2.70890397443069e-05,2.41987865836054e-05,-3.99448908549304e-05,5.40830681571019e-07,-2.31398678657559e-06,1
0.042,-1.93644931935321e-05,1.72977768935806e-05,-2.85525025155671e-05,3.86644272363474e-07,-1.65413673023374e-06,1
0.043,-1.38423117161076e-05,1.2364043376524e-05,-2.04092056770583e-05,2.76427091427962e-07,-1.18236637241503e-06,1
0.044,-9.89449023255558e-06,8.8375198021687e-06,-1.45885709481735e-05,1.97602853369491e-07,-8.45126460652188e-07,1
0.045,-7.07246533124627e-06,6.31706648604206e-06,-1.04280601681927e-05,1.41238354664982e-07,-6.04088371995583e-07,1
0.046,-5.05537067516972e-06,4.51556449401343e-06,-7.45409009405154e-06,1.00949730862421e-07,-4.31809834370626e-07,1
0.047,-3.61362487376553e-06,3.22781365696866e-06,-5.32823767169396e-06,7.2157835446565e-08,-3.08666278027402e-07,1
0.048,-2.58307042212565e-06,2.30726764488769e-06,-3.80864706311899e-06,5.15804572999109e-08,-2.20638626678259e-07,1
0.049,-1.84640582926664e-06,1.64923467475433e-06,-2.72243658808866e-06,3.68713733060316e-08,-1.57713186341512e-07,1
0.05,-1.31981957857558e-06,1.17887342544238e-06,-1.94601327131182e-06,2.63561301587834e-08,-1.12733386399547e-07,1
0.051,-9.43410402050151e-07,8.42665114943233e-07,-1.39102397122939e-06,1.88392550057159e-08,-8.05821974841536e-08,1
0.052,-6.74353818472125e-07,6.02344633663017e-07,-9.94313762398063e-07,1.34661984238115e-08,-5.76007684047287e-08,1
0.053,-4.82032747332451e-07,4.30561209315426e-07,-7.10741771340864e-07,9.62568561134324e-09,-4.1173542688682e-08,1
0.054,-3.44560757169911e-07,3.07767916671274e-07,-5.0804231224894e-07,6.88054479519104e-09,-2.94311519363247e-08,1
0.055,-2.46294425203915e-07,2.19993999809145e-07,-3.63151572294052e-07,4.91829082971869e-09,-2.10375482331963e-08,1
0.056,-1.76052686425375e-07,1.57252817460941e-07,-2.59582957575113e-07,3.51562979516239e-09,-1.50377432414095e-08,1
0.057,-1.25843417404349e-07,1.12405269586784e-07,-1.85551544920574e-07,2.51298619203147e-09,-1.0749063787291e-08,1
0.058,-8.99536074513098e-08,8.03480463091148e-08,-1.32633419904285e-07,1.79629236916097e-09,-7.68350057993193e-09,1
0.059,-6.42994079371449e-08,5.74333183085531e-08,-9.4807188813419e-08,1.2840001091493e-09,-5.49221775642587e-09,1
0.06,-4.59616337008343e-08,4.10536910532937e-08,-6.77687546312884e-08,9.17812471322231e-10,-3.92587227634916e-09,1
0.061,-3.28536655159576e-08,2.93454201111744e-08,-4.84415180680803e-08,6.56058916320626e-10,-2.80623707116738e-09,1
0.062,-2.3483999839923e-08,2.0976280710875e-08,-3.46262951132749e-08,4.68955058376591e-10,-2.00591486144592e-09,1
0.063,-1.67865043629082e-08,1.49939745925854e-08,-2.47510903875033e-08,3.35211749598086e-10,-1.43384011756562e-09,1
0.064,-1.19990957062547e-08,1.07177872586307e-08,-1.76922327200524e-08,2.39611277740903e-10,-1.02491785516337e-09,1
0.065,-8.57702799202224e-09,7.66114137237539e-09,-1.26465169888096e-08,1.71275603402474e-10,-7.32617707874819e-10,1
0.066,-6.13091299808303e-09,5.4762310393487e-09,-9.03980802795422e-09,1.22428892379134e-10,-5.23679678595569e-10,1
0.067,-4.38241453685103e-09,3.91444337522276e-09,-6.46171033229066e-09,8.75129498825069e-11,-3.74329442070386e-10,1
0.068,-3.13257682769814e-09,2.79806807706794e-09,-4.61887034596997e-09,6.25547974978557e-11,-2.67572973128453e-10,1
0.069,-2.23918512417129e-09,2.00007630332517e-09,-3.30159701380467e-09,4.47145486056521e-11,-1.91262805290668e-10,1
0.07,-1.60058329659826e-09,1.42966691345764e-09,-2.36000190567872e-09,3.19622310455482e-11,-1.36715834567871e-10,1
0.071,-1.14410681428578e-09,1.02193474261437e-09,-1.68694390093612e-09,2.28467994278002e-11,-9.7725323683115e-11,1
0.0720000000000001,-8.17814613480758e-10,7.3048524806513e-10,-1.20583788631954e-09,1.63310339737744e-11,-6.98546640232174e-11,1
0.0730000000000001,-5.84578927386076e-10,5.22155346926247e-10,-8.61940346032305e-10,1.16735242889375e-11,-4.99325436390752e-11,1
0.0740000000000001,-4.17860616099111e-10,3.732398545289e-10,-6.16120269142419e-10,8.34430709754692e-12,-3.56920893186092e-11,1
0.0750000000000001,-2.9868934015989e-10,2.66794147597918e-10,-4.40406564878359e-10,5.96456195036309e-12,-2.55129252229292e-11,1
0.0760000000000001,-2.13504979797139e-10,1.90706101616527e-10,-3.14805326151355e-10,4.26350552954621e-12,-1.8236796206224e-11,1
0.0770000000000001,-1.52614675216557e-10,1.3631789688702e-10,-2.25024786413234e-10,3.04758001511336e-12,-1.30357743487062e-11,1
0.0780000000000001,-1.09089910379354e-10,9.74408723861344e-11,-1.60849103377366e-10,2.17842899638874e-12,-9.31805182278062e-12,1
0.0790000000000001,-7.79781400492744e-11,6.96513356173213e-11,-1.14975929884256e-10,1.55715448168983e-12,-6.66060082959713e-12,1
0.0800000000000001,-5.57392548059912e-11,4.97872036692208e-11,-8.21855029698699e-11,1.11306361600465e-12,-4.76103849184864e-12,1
0.0810000000000001,-3.9842762642982e-11,3.55881998994771e-11,-5.87467038370734e-11,7.95624724934468e-13,-3.40321964125557e-12,1
0.0820000000000001,-2.84798521673781e-11,2.54386645592568e-11,-4.19925058131372e-11,5.68717452219176e-13,-2.4326423669504e-12,1
0.0830000000000001,-2.03575737850586e-11,1.81837141526184e-11,-3.00165018402448e-11,4.06522738366899e-13,-1.73886775166934e-12,1
0.0840000000000001,-1.4551719160141e-11,1.29978308906723e-11,-2.14559804211101e-11,2.90584958439727e-13,-1.24295338112249e-12,1
0.0850000000000001,-1.0401658500343e-11,9.29092958486473e-12,-1.53368669778446e-11,2.07711918768235e-13,-8.88470733345024e-13,1
0.0860000000000001,-7.43516957127328e-12,6.64121369951799e-12,-1.09628869954815e-11,1.48473759082902e-13,-6.3508435310917e-13,1
0.0870000000000001,-5.31470501070699e-12,4.74718046468068e-12,-7.83633915966976e-12,1.06129957508303e-13,-4.53962207861713e-13,1
0.0880000000000001,-3.79898388148855e-12,3.39331384116582e-12,-5.60146350578449e-12,7.58623473563389e-14,-3.2449498279013e-13,1
0.0890000000000001,-2.71553708165816e-12,2.42556163785638e-12,-4.00396062052296e-12,5.42268732285224e-14,-2.31951012732698e-13,1
0.0900000000000001,-1.94108263472222e-12,1.73380640081063e-12,-2.86205571697586e-12,3.87617030575879e-14,-1.65800012792448e-13,1
0.0910000000000001,-1.38749782496816e-12,1.23933549588025e-12,-2.04581505752734e-12,2.77071041386054e-14,-1.18514870507711e-13,1
0.0920000000000001,-9.91791992617085e-13,8.85884647056073e-13,-1.46236120593852e-12,1.98052087210939e-14,-8.47151595163372e-14,1
0.0930000000000001,-7.08939026004789e-13,6.33235803036162e-13,-1.04530479859164e-12,1.41568851962196e-14,-6.05549178912382e-14,1
0.0940000000000001,-5.0675398305103e-13,4.52640852952397e-13,-7.47190309420597e-13,1.01194287471998e-14,-4.32850283464304e-14,1
0.0950000000000001,-3.62230868844871e-13,3.23550470098239e-13,-5.34096236079886e-13,7.23343000728112e-15,-3.09404049116068e-14,1
0.0960000000000001,-2.58924856503614e-13,2.31275869187475e-13,-3.81775279733199e-13,5.17050032977828e-15,-2.21163920327314e-14,1
0.0970000000000001,-1.85081082481301e-13,1.65317416016735e-13,-2.7289532179763e-13,3.69590548774166e-15,-1.58089332680023e-14,1
0.0980000000000001,-1.32297097908826e-13,1.18169907370133e-13,-1.95067257135016e-13,2.64185601044394e-15,-1.13003228873368e-14,1
0.0990000000000001,-9.45667805723673e-14,8.44685777493449e-14,-1.39435277071156e-13,1.88841495076708e-15,-8.07754041309923e-15,1
