t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,0,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.140351510914581,-0.121324710544621,1,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.241985363645829,0,-0.209180535421761,0
0.006,-1.39749211831721,5.63729942139377,-6.30733348990781,-0.134051304525828,-0.195451279255708,1,-2.36212384145962,-0.0653816435015011,4.95795686615959,6.57543914052667,-6.49614724543927,-6.0465906846501,-0.281536469690689,-0,-0.304969187896771,-0
0.007,-2.57040061546595,5.51319876478392,-3.23715660658999,-0.0795524705697523,-0.210345872166143,1,-3.24773850740699,-0.0928527115649383,4.184776527411,7.69029161830916,-3.98046595919593,-2.116552812963,-0.281536469690689,-0,-0.350799514013302,-0
0.008,-3.09171895995335,4.1184191465863,-0.589480640681637,-0.0281936806819783,-0.153629578724955,1,-3.53366000062052,-2.28108528458109,2.23665509706051,6.33481537327112,-2.21884279511303,1.49977157254518,-0.182252350815469,0.0468023714771061,-0.304045873745879,-0
0.009,-3.06228671592756,2.40360141269045,1.20064538402033,0.0158512524225609,-0.111067490460478,1,-4.40769009226875,-2.43998541952037,0.695960391496876,4.29625767879762,-1.31649506819118,4.08212904285676,-0.0965531218795877,0.103752369851871,-0.209202611742425,0
0.01,-2.61585267425875,0.647012597321045,2.03434654815919,0.0552128069461834,-0.0823527498378821,1,-3.73841752567937,-1.69933323294551,-0.822981759918554,2.07694567221202,-0.922300788206369,5.58850057140293,-0.0205714939901655,0.146223441072112,-0.178682396219726,0.00499613622619346
0.011,-1.84245799384927,-0.885314372383347,1.96295995673813,0.0815762738545155,-0.00938687953599322,0,-3.19483802060556,-0.763334245929121,-2.14922703637009,0.126317856606414,-0.782500035479427,5.4394012510392,0,0.178313904583508,-0.114990962085762,0.101977052503706
0.012,-0.89513352564465,-1.54775485796669,1.29062969846808,0.0658310404116891,0.0373613596598797,1,-2.096167713384,-0.0165450134336014,-3.12488056280995,0.0942284300974876,-0.721926376205707,3.92700757351681,0,0.167860737363857,-0.0278077210957458,0.171038907755372
0.013,-0.186856879854574,-1.4710688630903,0.460063631322241,0.0486520760316875,0.0484262535875009,1,-0.94835501564499,0.792442215831175,-3.61562695361214,0.140378556964042,-0.657183486171956,2.37056601088172,0,0.173126154611762,-0.0236802807132124,0.1744336669643
0.014,0.292862349282213,-1.00422089894584,-0.219243139070252,0.0248951522928408,0.0450689241455849,1,-0.382940558119329,1.30151537049692,-2.98311657661904,0.184988022640034,-0.97647727897893,0.921858735754701,-0.0173826944773617,0.123319837740868,-0.0222260004137851,0.16471468651739
0.015,0.502142171777216,-0.387645509376759,-0.599786222896832,-0.001899420468287,0.0257357349714202,1,-0.247014877960995,1.47445440204797,-1.43394643716271,0.302957050895569,-1.59245296794529,0.0735830637014355,-0.0547254571855095,0.0384806795042598,-0.020526676007633,0.107181118919723
