t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,-1.00032924073434e-09,2.22174954234082e-09,0,0,0,0,0,0,0,0,0,0,0
0.003,-9.51939133259243e-09,1.7105503777714e-08,4.77292835152547e-09,-7.87815932590972e-10,2.06284696680101e-09,1,0,0,0,0,0,0,-7.14434071186195e-11,3.71372646772106e-10,-6.37485899510503e-11,2.11750504422643e-10
0.004,-1.61105612554445e-08,2.79958940617151e-08,-9.99999998277421,-7.66969362288963e-10,1.62538814006932e-09,0,-8.69383337719253e-10,4.17795476734319e-09,-2.74437623298696e-10,2.81592362444888e-09,-10.0000000000815,-9.99999999816853,-1.93212938900107e-10,4.26146765358709e-10,-1.89871718530912e-10,5.7362694001704e-10
0.005,-0.021826079781407,3.8494993786462,-8.92586603106339,-0.0156917305903907,-0.0476548930081001,1,-0.0218260604918217,-0.021826047941568,3.8494993485541,3.84949935696675,-8.92586606452223,-8.92586605885931,-0.0856075738742878,3.83571640400669e-10,-0.248625002455475,3.30856118233558e-10
0.006,-0.213326057189329,6.20808573088646,-6.14898253585874,-0.0310652578683939,-0.092696579699317,0,-0.872328794740747,-0.065381633455255,4.65861319706439,6.57543914504472,-6.58080195637323,-6.04659067930107,-0.0888447506029395,1.63958351135538e-10,-0.26477951594184,1.39468749739842e-10
0.007,-0.520767773350099,6.71525739410459,-2.5903535233117,-0.0485189206028953,-0.134353954874146,1,-1.68174606055785,-0.0928527080870221,4.20098802995834,7.69029162008979,-4.21173531203565,-2.11655281022859,-0.107403650147742,3.92622810550932e-12,-0.300650698478664,0
0.008,-0.937281665094613,5.43851785355133,0.749875258730575,-0.0437335919837988,-0.140909763986548,0,-2.38059197290697,-0.0844522517729165,3.00405427742032,7.08691144894887,-2.23216205210137,1.94762945435666,-0.0996960872377619,0,-0.294444453527933,0
0.009,-1.25118168478228,3.06220359709128,3.08051228953005,-0.026748925690621,-0.118972133385483,0,-2.90357234061451,-0.050891903345788,0.888823682736589,5.03046839853407,-1.04281573751756,5.27424359400983,-0.0865826943470271,0.0249509551587059,-0.28908846976766,9.63755509442445e-11
0.01,-1.37540991681216,0.396849197141544,4.02219018640175,-0.0122942697947895,-0.0884912569113602,1,-3.41436320777008,-0.0204947464814667,-1.28008709385664,2.07263090729735,-0.861986810465012,7.21750830048581,-0.0847969469769666,0.052698675683128,-0.252226127755679,0.050736195271925
0.011,-1.36182107905476,-1.90516543732703,3.59778596672749,0.0146038777894304,-0.0394596329470955,0,-3.803792656291,0.35336316198362,-3.60351526156788,-0.425543013930104,-1.50176265926023,7.61516593197488,-0.0715648398903559,0.0760101799988345,-0.216628388044244,0.14072078115901
0.012,-1.10082090251691,-3.24357041316089,2.17502957842545,0.0359078476097357,0.00587770083373128,0,-3.53040600550108,0.649771053671713,-4.78277114814345,-1.65213730042158,-3.18096678760091,6.75169538913829,-0.0559734467919694,0.0904910828737104,-0.198491889600106,0.211524450623145
0.013,-0.659758038954642,-3.44055361432711,0.334275857742907,0.0432143142118799,0.0267334725640204,1,-3.1866540894907,1.32971644025272,-5.43069863281291,-1.29396261873323,-4.43229933389891,5.23608576784248,-0.0366945041856054,0.0928231095397662,-0.163988994176436,0.218785270252012
0.014,-0.184928596493296,-2.73322641585953,-1.36223480137075,0.0402678778604962,0.0309822755853348,0,-2.88386079646888,1.81640754493467,-5.52899490838315,-0.520103474853618,-6.29802698237278,3.62666245541671,-0.01587995718217,0.0898235798231643,-0.149845058942062,0.221227360383774
0.015,0.219834727140974,-1.47047072383589,-2.51421233675398,0.0332243648738825,0.0200364934735537,0,-2.62227043458297,2.28321868357336,-3.81737792905728,0.470794208354867,-7.56407220721518,1.97148302868066,-0.0145050208418729,0.0881772811886412,-0.16299303950116,0.211048596333
0.016,0.517028927694094,-0.0805520878278828,-2.93566043431278,0.0187883822368207,0.00622966518322379,1,-1.96589902930717,2.62750740599649,-1.79275565512945,1.59069335667008,-8.27640374085492,1.33578324710094,-0.0375981507805545,0.0835258602561993,-0.177556183340151,0.198714597708392
0.017,0.644230390717842,1.10977435257612,-2.64790744763351,-0.000534048827986628,-0.015351230749582,1,-1.42958608071956,2.92747816991141,-0.247803094764169,2.52316231561504,-7.8060974781794,1.13005476620725,-0.0559734467919694,0.0778999295143859,-0.197121716550545,0.170889082404095
