t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,0,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,0,0,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,0,0,0,0
0.006,-0.0653816435015012,6.57543914052667,-6.0465906846501,-0.00144185078172237,-0.00602116443096856,1,-0.0653816435015011,-0.0653816435015011,6.57543914052667,6.57543914052667,-6.0465906846501,-6.0465906846501,0,0,0,0
0.007,-0.106506709063222,7.64391162229679,-2.12948417183107,-0.00355929980122574,-0.0148958524523913,0,-0.0928527115649383,-0.0928527115649383,7.69029161830916,7.69029161830916,-2.116552812963,-2.116552812963,0,0,0,0
0.008,-0.130892195332291,6.93935146964284,1.88096819421437,-0.0121458078754514,-0.0458412988862874,1,-0.0844522519028352,-0.0844522519028352,7.08691144894887,7.08691144894887,1.94762945425998,1.94762945425998,-0.0720925390861183,0,-0.301058221548428,0
0.009,-0.210260525222239,4.58300439823814,5.04273348901364,-0.0299304536160424,-0.0929152818320009,1,-0.743850729690751,-0.050891903345788,2.7136303643705,5.03046839853407,4.62796505561535,5.27424359400983,-0.0720925390861183,0,-0.301058221548428,0
0.01,-0.454846285470398,1.08232902550984,6.58821270154639,-0.0456716595730958,-0.142708696970566,1,-1.35721577445471,-0.0204947554412076,-1.8822018639116,2.07263090692706,4.83897709890205,7.21750829716808,-0.0982920528432413,0,-0.301058221548428,0
0.011,-0.850313167805236,-2.75006503231312,6.11405692681992,-0.0619354744423915,-0.145485037093193,0,-2.10039324650424,-0.0147465863870047,-5.04119659847301,-1.08790705752051,2.73344607178595,7.47631723876627,-0.166980637124261,0,-0.301058221548428,0.00354247912350442
0.012,-1.38043637968697,-5.71437954719644,3.77206324964896,-0.0657475602074996,-0.137605878340401,1,-3.2789853843315,-0.0328493436395148,-7.90478365319262,-3.76522170348201,-0.667856967009685,6.13051529779143,-0.166980637124261,0,-0.301058221548428,0.0480635372055804
0.013,-1.88753450267458,-7.17232071773917,0.217941368767853,-0.0358732862124703,-0.0651406624024791,1,-4.34949378059964,-0.0557724308197779,-9.77157456818868,-4.99262777040734,-4.10751459503541,3.52084924143121,-0.174066289020666,0.14392913211908,-0.269646496542401,0.181912137060241
0.014,-2.03525687896288,-6.44062103316304,-3.52804437737341,-0.0057792846800657,-0.00737484320339105,0,-4.47150749332741,-0.063695753239667,-9.58473019115754,-2.9016981175189,-7.67218065174916,0.100853306973914,-0.151155727304394,0.197236999365578,-0.269646496542401,0.21208449593692
0.015,-1.86559547669766,-3.96262263992385,-6.38359787421394,0.0519760747616157,0.0615142955501781,0,-4.77559542620392,1.06359418891232,-7.77607606726146,0.0527135091169771,-10.9137909971301,-2.23281106819388,-0.122364714263853,0.211742179605037,-0.184811369315354,0.238662327678724
0.016,-1.17358106482976,-0.313957489747341,-7.54769944187818,0.091133179282779,0.100628493537666,0,-4.79380047648938,2.463918906534,-4.50121424864964,3.30342465952293,-12.4524883872329,-2.39451184127265,-0.108193410471043,0.242354562048095,-0.0985362378096862,0.241705303337643
0.017,-0.204338963511107,3.41380245414595,-6.68086179861703,0.120591669342828,0.102097517129746,1,-4.03995792558194,3.95387645690449,0.246040193317391,6.85572441969567,-12.3126427867784,-1.08260414104782,-0.0748139859968856,0.256847332670165,-0.098580214044969,0.241705303337643
0.018,0.933538343162277,6.13589234593828,-4.0432164934223,0.122269367597778,0.0571140432564252,0,-2.8452863471886,4.82500118126547,3.11719534255945,9.78461294362215,-10.3263481222956,1.03419825089991,-0.069507028226843,0.253520624644464,-0.17538281903328,0.239343289954133
0.019,1.98777723916397,6.99587619296124,-0.427895958676953,0.0786205332707969,0.00697897156657503,1,-1.90106667370965,5.60083501310242,2.91736164181991,11.3158990217293,-6.14565736653627,3.88569796782528,-0.138864225770153,0.253520624644464,-0.251709720845795,0.222869238653996
0.02,2.5528995541829,5.91642825996129,3.11893728185025,0.0290449932458285,-0.0445802679256923,0,-1.85470266213458,6.33185362649035,1.17648757854059,10.9733416921637,-1.85606900419269,6.90124474505525,-0.254279959005794,0.2388104378139,-0.320873204481824,0.207802430078236
