t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,6.83949120088603e-08,3.29037358824828e-08,0,0,0,0,0,0,0,-9.2125981035675e-11,0,0,1.34675754386247e-10
0.003,6.50863651453065e-07,2.53329622137147e-07,7.06862590231666e-08,1.38914501481516e-06,8.64477136819568e-07,0,-8.76694622124987e-10,0,0,1.03688403276794e-09,0,2.89320516948806e-10,-3.80421184878795e-08,1.36160603211064e-07,-9.75151405594209e-08,2.22765577821552e-08
0.004,1.38083890051987e-05,6.83511121031679e-06,-9.99999795338591,1.37158112998836e-06,9.15469388030776e-07,0,-4.58581610781757e-07,1.25999776314026e-06,-5.85379744884718e-07,4.86837428932046e-07,-10.0000003388998,-9.99999975442822,-5.42378372080526e-08,2.46300500443266e-07,-1.56736378659761e-07,8.85187153684383e-08
0.005,-0.0218006044982465,3.84951133314009,-8.92585883197769,-0.0115508112597948,-0.0339595057504887,0,-0.0218270395281181,-0.0218217529781475,3.84949677390097,3.84950026613711,-8.92586708829579,-8.9258652709555,-0.0856069354156205,9.73008738736723e-08,-0.217875679141172,7.66599979007752e-08
0.006,-0.174293336871412,6.3136545877073,-6.11954455098492,-0.0230978491193082,-0.0672902552558013,0,-0.872322692385194,-0.0653798592760671,4.89524667900681,6.57543979159168,-6.51473169126812,-6.04658917860854,-0.086582693753081,6.15470036864409e-08,-0.256701952065797,4.57273632948073e-08
0.007,-0.410065539210563,6.98593525936413,-2.45682861165975,-0.0322624847978675,-0.0897635654951228,0,-1.63136443448572,-0.0928515582288508,4.41306622930309,7.69029263072014,-3.96241593630234,-2.11655236503017,-0.089579720937723,1.33697970129078e-09,-0.264782463682826,0
0.008,-0.681320906909497,5.95150629476366,1.09982767174487,-0.0326573714679676,-0.0977738661879341,0,-2.30415015679825,-0.0844522039166739,3.12525551815017,7.08691144894887,-1.89984826484395,1.94762945425998,-0.0865827719180001,0,-0.264779441904377,0
0.009,-0.910523288976493,3.67801620203359,3.74135832910443,-0.0244718909631685,-0.0863091264350066,0,-2.90351708386014,-0.050891903345788,1.26746686166818,5.03046839853407,-0.676100877717853,5.27424359400983,-0.0865826511276354,0.0211057989327244,-0.256701952065797,5.69941597630484e-05
0.01,-1.04128036060305,0.895977702474222,4.98939055177404,-0.00849833251237047,-0.0563197781605339,0,-3.4143133560704,0.0705647035360494,-1.04080765163668,2.07268866111256,-0.390907343818382,7.21949875818107,-0.0856058999879537,0.0542176918816485,-0.233537653803163,0.0542419898680029
0.011,-1.02193428314145,-1.62292487169447,4.77929458732506,0.00820745600532053,-0.0211921588524458,0,-3.47298806505026,0.384661270662645,-3.32565798782506,-0.376759715030997,-0.814053437815096,7.80111122717356,-0.0839802007783912,0.0716411417244186,-0.220834828606281,0.151343609645957
0.012,-0.856938277601924,-3.32760940699335,3.40984560299186,0.0196481181905948,0.00310248118196396,0,-3.78846098093639,0.667564798044482,-4.62902714188409,-1.78054533095613,-2.06888385199373,7.03771104875148,-0.0783448920977064,0.0803076802286023,-0.218541500080996,0.204170396104773
0.013,-0.598834433024236,-4.00581745241764,1.38863712587352,0.0278484572968146,0.0227141440981923,0,-4.10611154216983,1.28156226992628,-5.96694628903794,-2.13771374370245,-4.17532272394487,5.28935206581593,-0.056685021571239,0.0859281667541031,-0.209031183474262,0.21057134290463
0.014,-0.279188814353423,-3.63149532584209,-0.711923128311563,0.0267058764290493,0.0277436692541369,1,-3.40475187824914,1.75784982168538,-5.81249513901204,-1.27028613243576,-6.46319214136923,3.76840932700955,-0.0535641460856109,0.082104445418,-0.196091503612538,0.207747873721021
0.015,0.00642458214071887,-2.47945090286812,-2.3892113494156,0.0242889200203407,0.0237074737293539,0,-3.14580110345251,2.17994272462094,-4.93242448826459,-0.121964535894813,-7.98439119455989,2.15242615582014,-0.0319867799180917,0.0783989948233497,-0.196091503612538,0.201114667221822
0.016,0.242488227672409,-0.925016883930911,-3.3200485555736,0.0144318822981337,0.011549367218245,0,-3.04519471107448,2.45795841333363,-3.07776846676434,1.04596345242586,-8.72136204396299,1.06092183182232,-0.0381801763760752,0.0741074767936108,-0.20608731551792,0.192377990089769
0.017,0.357269678851196,0.608001334341731,-3.40135752839483,0.00733522065094835,-0.00013876298677171,0,-2.69246154188478,2.67728061075367,-0.834457186000404,2.13698088423569,-8.66482935860163,0.967525528165456,-0.053910230790982,0.0719240008141113,-0.217251985988317,0.189307775288826
