t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,0,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.0427657773103971,-0.0242469393906174,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.285105182069314,0,-0.161646262604116,0
0.006,-0.471654726942169,6.38753305740422,-6.09869892872258,-0.06441322384017,-0.0293278747564768,1,-2.7738688664393,-0.0653816435015011,5.32273191971037,6.57543914052667,-6.39397897846661,-6.0465906846501,-0.275368414245451,0,-0.161646262604116,0
0.007,-1.07301976019481,7.32879920056806,-2.31954564188818,-0.0803327775905187,-0.0246132765172833,0,-2.80429248741656,-0.0928527115649383,6.44151017273191,7.69029161830916,-3.05132929381953,-2.116552812963,-0.275368414245451,0,-0.0567897441153292,0
0.008,-1.73799986142517,6.67979291332414,1.53469935856008,-0.0537171715004373,-0.00942146230999039,1,-3.38871754595825,-0.0844522519028352,5.84261251265612,7.08691144894887,0.663698762724983,1.94762945425998,-0.275368414245451,-0,-0.0567897441153292,0.0265887246505358
0.009,-2.06263784669662,4.78847036966294,4.6853094119172,-0.0409714043903284,-0.000536145753553013,0,-4.13536120086263,-0.050891903345788,4.15406405627876,5.22024756715152,3.63658314982405,5.33306863642659,-0.275368414245451,0.0249398667633848,-0.0567897441153292,0.0590337988543075
0.01,-2.23372888323825,2.10638806716078,6.57373090999191,-0.0211887248664702,0.0187004958573697,0,-3.77437784821878,-0.0204947554412076,1.20501274984616,2.75138806930711,5.69409966904605,7.38058274834616,-0.149388575628196,0.0833407053129367,0,0.078262354932022
0.011,-2.21748520081222,-0.657365320490294,6.96217628248771,0.0246678312361049,0.0355477955247502,0,-3.65601994577302,-0.661872076652771,-1.42690978384552,0.123160171694343,6.20238677207162,7.88850962729754,-0.0782215797835256,0.202530550543973,0,0.126518489224959
0.012,-1.78560235596717,-2.93270026901014,5.96491635993515,0.0481954158001165,0.056163604167452,0,-3.43680253373626,-0.198922654911791,-3.7641453131862,-1.92744909385525,4.87870519120413,6.92911363395189,0,0.182324881192942,0,0.165605632778168
0.013,-1.17793992626278,-4.25006758751212,3.98232804785062,0.060630541151916,0.0542495271426481,1,-2.73247706972061,0.476257361513446,-5.24083508810319,-2.99909509600373,2.96628575266623,4.92588423228088,0,0.226274291258656,0,0.169928204731925
0.014,-0.502858625335227,-4.58011016615358,1.55044054569743,0.0675867534457465,0.0483314973405138,0,-2.47207857887176,1.52178077500693,-5.67322673584566,-3.42005738835982,0.542024815199069,2.73802896521833,0,0.246959549265645,0,0.146197328758386
0.015,0.186656053287104,-3.96067254180307,-0.79762543329173,0.0569161229500519,0.0370492100577768,0,-1.8218445782417,1.87796554822307,-4.88896440388699,-2.86615417373374,-1.93520980736004,0.568115354018675,0,0.233050951785634,0,0.123458155078494
0.016,0.717211561196823,-2.63797122999267,-2.60812042362678,0.0459105690973835,0.0193638737956444,1,-1.20563453753676,2.24824059398402,-3.4195240174617,-1.84636063318072,-3.97106322531051,-1.11013032714145,-0.0164640412723636,0.228266716683159,-0.0118974600228852,0.104406384637866
