t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,1,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.218373439565963,-0.0761987104540504,1,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.242637155073292,-0.121318577536646,-0.0846652338378338,-0.0423326169189169
0.006,-2.14131135319549,5.98257563493792,-6.21028294418748,-0.151829452017275,-0.462399198129131,1,-2.37197020982816,-1.21867592666483,5.91670191209472,6.24607052631069,-6.22847097302496,-6.13753082883753,-0.155179735632882,-0,-0.53652313655038,-0
0.007,-3.40938673875638,3.69931642202121,-3.55197324069252,0.0334420140805198,-0.479311447732312,1,-3.64877409461824,-2.17987451310265,3.08085574113151,7.21490431189507,-3.76052961385165,-2.6069344927113,-0.00955971343244949,0.0467362782576079,-0.877567131950051,-0.4525623518332
0.008,-2.773557725213,0.686973865224185,-2.35529391171107,0.128785228070944,-0.164576317302199,1,-3.26772356453277,-1.65751718494583,0.129172296815967,0.515269968522096,-2.79296714978852,-0.611835535850065,-0.00738998366807667,0.176070478965016,-0.21778169526242,-0.145657322702027
0.009,-1.28505271306295,0.196317696115354,-2.11406112431409,0.0812608132017175,-0.0137977369123827,1,-1.5695381342108,-1.18258448557703,-1.33670901526552,1.45125535688912,-2.61807192173346,-0.949969035583794,-0,0.161240530559226,-0.0290109474491929,0.0921321429584502
0.01,-0.390709504757367,0.866403732124094,-1.81903546312748,-0.0115769100719865,-0.0445985813950755,1,-1.07195376726753,0.115097443325006,-0.0157317889012279,1.14595886109923,-2.31378189217443,-0.697810471880771,-0.0518795094722655,0.0192356477182068,-0.0538088511001615,0.0421351134906205
0.011,-0.465606165129634,1.06299950748911,-1.2872600210149,-0.0277845768892729,-0.0867722125448199,1,-1.02296516580211,0.286615556341812,-0.157440890972371,1.64316401224797,-1.72030793886569,-0.0969127236260411,-0.0653817842175037,0.0193178338291368,-0.107693100906657,-0
0.012,-0.687063818853404,0.693955629739939,-0.805092672239761,0.00878876120118477,-0.0770639031138079,1,-1.15980445546502,-0.33518191284389,-0.0446022088790359,1.15089161284634,-1.15392235322873,-0.222868312700877,-0.0266338073555887,0.0441855337848279,-0.147565530351037,0.0419875456592971
