t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,1,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.0124166103124666,-0.412098755448083,1,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.0137962336805185,-0.00689811684025925,-0.457887506053426,-0.228943753026713
0.006,-0.171141987277558,3.40229120525121,-6.93193714306465,-0.0624576586247452,-0.334047076858493,1,-0.182893136586009,-0.124137390043755,3.04971921244283,4.81257917648475,-7.03030897177736,-6.53844982821373,-0.0549803280531816,-0,-0.345231549953502,-0
0.007,-0.770982033008496,2.86933954444768,-5.20774977769875,-0.0155192005396371,-0.31938455727917,1,-0.7089469262252,-0.193883010788404,2.53352243999464,5.1928014380763,-5.49553208026882,-4.22597729211611,-0.157642273892682,0.000453382597258883,-0.587816344942814,-0.26261565292898
0.008,-0.857689074559202,1.88323809423791,-3.90335925840649,0.0119626097024067,-0.222702485072067,1,-1.6903114778284,-0.649507110747224,1.29007374341884,1.8273728597081,-4.29793668606371,-2.85912069739198,0,0.056013942381491,-0.230493989012869,-0.177429083471031
0.009,-0.668721097397696,1.32205368878747,-3.02327565066695,0.018365327988659,-0.163511395373839,1,-1.16877754940218,-0.503053903071716,0.809397494086123,1.36857348569556,-3.42008162782217,-2.22672819821313,0,0.0594860529631401,-0.175519161422486,-0.0951836236811108
0.01,-0.43404078962204,0.982123203822161,-2.39041963247861,0.0121319874137443,-0.117094759504151,1,-0.765447064962587,-0.340218544508811,0.4677856619602,1.08042070514041,-2.74719399019303,-1.7998997810401,0,0.0418357672265918,-0.13740095609743,-0.0246321069757724
0.011,-0.279621452288832,0.819135807415036,-1.89532504032239,0.00415119618943197,-0.0969802109915468,1,-0.563816947486387,-0.0864021204814246,0.361884871492416,0.88029592577044,-2.20836759896679,-1.50650467813113,-0.0052734239982735,0.0293970172796725,-0.110335829122357,-0.0419326791814661
0.012,-0.215009292986366,0.650723673255921,-1.49146501913815,0.00232587918287214,-0.0747582656727573,1,-0.433763623884291,-0.0539092699612051,0.331631890422116,0.718256077734265,-1.7690724808581,-1.08545567179277,-0.00428794361864379,0.0226887552456632,-0.0893444760298555,0
