t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,1,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.213251822002033,-0.0826010559831829,1,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.236946468891149,-0.118473234445574,-0.0917789510924252,-0.0458894755462126
0.006,-2.09238957968763,5.93342339439344,-6.22404633317004,-0.119523562800658,-0.435815661323217,1,-2.31761268370831,-1.1914971636049,5.86208831148975,6.21876372600821,-6.24376362745003,-6.14517715605006,-0.114519522358674,-0,-0.503979859475966,-0
0.007,-3.05805007902776,3.86993519333994,-3.53165646906911,0.00992925830460607,-0.390174022527665,1,-3.21309836883326,-2.13066897567104,3.29366647606995,7.1763953981343,-3.73148831912788,-2.64787985150297,-0.159219595964725,0.0407212040469204,-0.837625815332611,-0.345939188582371
0.008,-2.68081037795922,1.50554382445451,-2.06005168732666,0.0897719291566826,-0.188706509000662,1,-3.44996602948716,-2.52819798873657,0.420248257497989,1.4523854266259,-2.43124916397587,-0.581414187545449,0.0543666346086421,0.173983469674627,-0.194310528522076,-0.122418750937122
0.009,-1.57365207492868,0.565223118491152,-1.4934544784331,0.0656718070310045,-0.0806350344416384,1,-2.12633688696865,-1.43919209120669,-0.376969290706016,0.710856653988059,-1.83846843988113,-0.572579661609952,0.052426057459778,0.117440672961448,-0.0833375904991636,-0.0235416090566495
0.01,-0.799931499928221,0.413871647603655,-1.22452401496735,0.0262796862484758,-0.038723651308586,1,-1.19869102824787,-0.208638989072326,-0.27537182294436,0.644423748724799,-1.46566605596352,-0.751787759262731,0.0174039381330151,0.0587253068937014,-0.0592563474693335,0.0352022662044509
0.011,-0.47441655551069,0.510238831347064,-0.969801337127352,0.00441303125821513,-0.0419111969770699,1,-0.729304925455628,-0.0216900208952575,0.115011154610723,0.632888414806744,-1.11414509476679,-0.732819887133746,-0.0146612507986331,0.0229339654635281,-0.0561176122409254,0
0.012,-0.387772697146229,0.466501146638712,-0.701146071792553,0.00182842868790709,-0.0396506079514822,1,-0.510608413640482,-0.142306042762898,0.303254643384572,0.512630213650088,-0.799329150102044,-0.519958874491422,-0.0109823242132034,0.0158875462546759,-0.0483349411776028,0
