t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,2.94147383874615e-16,-3.45394781143233e-15,0,0,0,0,0,0,0,-4.76931172453598e-15,1.82344176222713e-14,-4.85803521638111e-14,1.5313960166203e-14
0.003,2.79918245274773e-15,-2.65923391482489e-14,-7.4200287265341e-15,8.73025369855886e-15,-2.18342786838131e-14,0,-4.53860017898202e-14,1.73523426154589e-13,-3.74025686319129e-13,1.1790393042261e-13,-1.0436394186603e-13,3.28985933065112e-14,-2.48327862465526e-14,4.4233061104343e-14,-4.17405657983751e-14,1.44725685397378e-14
0.004,8.56121533387521e-14,-1.86936807855013e-13,-10.0000000000001,5.9012543033608e-15,-1.07483794459735e-14,1,-1.85407130932302e-13,3.50225633498124e-13,-4.09847712271474e-13,1.45452933276417e-13,-10.0000000000003,-9.99999999999982,-1.03553622951418e-14,2.99333791623169e-14,-1.16786351430051e-14,7.78696591348891e-15
0.005,-0.0218260576518488,3.84949935007317,-8.92586606386833,-0.013794249182155,-0.0420561302735329,1,-0.0218260576522227,-0.0218260576515088,3.84949935007308,3.84949935007347,-8.92586606386862,-8.92586606386789,-0.0856075739005331,1.72445945632937e-14,-0.217875367607131,1.55889471068421e-15
0.006,-0.195438928878089,6.25124756327246,-6.136950462346,-0.0509515147804359,-0.158431235096802,1,-0.872328794993226,-0.065381643501268,4.89524786697236,6.57543914052672,-6.51472853567496,-6.04659068464995,-0.12147573931788,0,-0.326813051410727,0
0.007,-0.693188335350438,6.2395032916225,-2.69923116065492,-0.097029445094746,-0.227871371034448,0,-1.75342310174519,-0.0928527115649383,4.34863061875568,7.69029161830916,-3.84080637971524,-2.116552812963,-0.197382173424653,-8.08246731949141e-15,-0.321156156267,-5.33578452182567e-15
0.008,-1.55659997091637,4.37204361208875,0.214694270282647,-0.0650653911579013,-0.214473048602109,0,-2.90209002264178,-0.0844522519030204,2.4606624596695,7.08691144894881,-1.82223397762519,1.94762945425975,-0.137101908817725,-8.08246731949141e-15,-0.301058221548428,-0.0951583809472143
0.009,-2.02139950669245,1.83241250269277,1.91308617070223,-0.0113647002990123,-0.156135654850106,1,-3.6490580644014,-0.216571885583006,0.397780122755578,4.15261072066321,-1.10919880958551,5.02932929803485,-0.107797832919804,0.0593740586642691,-0.294490710184111,-0.0717931423601542
0.01,-1.93326448380417,-0.442159269313449,2.28694768050207,0.0152137207944311,-0.0771807513849978,1,-3.4613436985627,-0.355417906364393,-1.95072467022056,0.918045581655438,-1.18394155305778,6.41272380313051,-0.0599819113897058,0.0790848764210502,-0.219207066636279,0.0455954311412778
0.011,-1.60595293406773,-1.83408263485278,1.65462629761822,0.0506124183085757,-0.0176395332559429,1,-3.12813581197005,-0.251895281323514,-3.3484555868985,-0.616852382290586,-1.43258195734481,6.23240977900788,-0.019788092603255,0.0994849365436949,-0.155693652891543,0.117224962775526
0.012,-0.973990567281596,-2.26933583498482,0.523083233066731,0.0655948402014849,0.0178846888082955,1,-2.39540582051695,0.410921529132009,-4.0700665097927,-0.886276201868145,-2.37784779655645,4.71380253986858,0.0229169014343795,0.1165420521973,-0.102142003389864,0.140453310698277
0.013,-0.257411881984642,-1.91647428871273,-0.627792253429575,0.0539967162257076,0.0303579121934338,0,-1.63212987161621,1.12860719654152,-3.57690032084136,-0.520081716365008,-3.60013609913035,2.64325695613587,0.00715250700367419,0.109174662188757,-0.0787540310369623,0.158376022792292
0.014,0.282068450326091,-1.08951116394555,-1.4518449007074,0.0319231465497359,0.0202198846844598,1,-1.02184381251628,1.51464026148731,-2.61949697454088,0.0645432025633393,-4.44322270938323,1.56712559121925,-0.0140900779170927,0.0914151896117588,-0.084581210356819,0.135594798951689
0.015,0.559311373961064,-0.175037077878955,-1.79622592089454,0.00630450279973424,-0.00104469966137705,0,-0.647584360204084,1.95757274398869,-1.5130850115495,0.708042009603391,-4.67021500534252,0.856319420769543,-0.0334778544838916,0.0657017749584437,-0.111124350697863,0.134181840689619
0.016,0.564639355491211,0.540210649014599,-1.69293754699823,-0.0146704113251215,-0.0175771770725816,1,-0.634768143446135,1.95672241009044,-0.33343866930702,1.38424867351038,-4.26084960408027,0.607701237896871,-0.0570334645086184,0.0451729574788295,-0.123570426336907,0.114570546533929
0.017,0.368913705707107,0.956447504636856,-1.27949161757809,-0.0264939936552253,-0.0340133438819661,1,-0.677730514926736,1.7783485894232,0.21734262970706,1.90333716285789,-3.29942370252572,0.641890434857647,-0.0644850214372479,0.0055492060437299,-0.133242968163695,0.0752238752386548
