t,x1,x2,x3,u1,u2,sequence
0.036,-0.410279545133277,2.95670560371217,0.786557486185982,0,0,0
0.037,-0.366855940673108,2.10909565527765,2.17749581532109,0,0,0
0.038,-0.327486300732389,0.882608020431407,2.99613535746445,0,0,0
0.039,-0.295593342629937,-0.432790098912319,3.11486897539346,0,0,1
0.04,-0.270793929729161,-1.55143078201927,2.56449279247203,0.0329450160002784,0.0414861898408118,0
0.041,0.0642647331943596,-1.93296457484949,1.60418687115121,0,0,0
0.042,0.0556792634386437,-2.19411056760716,0.467523915039907,0,0,0
0.043,0.0506574048746628,-1.96948175936715,-0.67731963839736,0,0,0
0.044,0.0480227665054075,-1.34552107896788,-1.58711779312861,0,0,1
0.045,0.0453878791739022,-0.486364762257011,-2.08789633449466,0.0162536416358969,-0.0556685960306173,0
0.046,0.196362298887602,-0.0213184712169121,-2.22581683141648,0,0,0
0.047,0.176638832620924,0.83976395287237,-1.99729659798171,0,0,0
0.048,0.157574935968536,1.45400455451591,-1.36377349828175,0,0,0
0.049,0.140879937612591,1.71098846763864,-0.491893442599546,0,0,1
0.05,0.127413738217139,1.58484357786159,0.414517963413148,-0.0396724046307027,0.0299047919573256,0
0.051,-0.260829532562894,1.36332946542453,1.22494582634292,0,0,0
0.052,-0.234273921731933,0.640654638244239,1.7736684813405,0,0,0
0.053,-0.211491495817158,-0.159951836235602,1.90287748155068,0,0,0
0.054,-0.192433865775568,-0.8626983713324,1.61874075343312,0,0,1
0.055,-0.17580312474387,-1.32655934256218,1.01447814114479,0.0304913313040135,0.00734203922347515,0
0.056,0.130082608822518,-1.4159111135494,0.259467676360548,0,0,0
0.057,0.117880056356379,-1.25468971308739,-0.47476969197029,0,0,0
0.058,0.107591794931961,-0.840490992674305,-1.04969914599476,0,0,0
0.059,0.0981280498535187,-0.281318309720882,-1.35623168228282,0,0,1
0.06,0.0887670979019795,0.292746033738877,-1.35087625267103,-0.0043476114613539,-0.0283496620567388,0
0.061,0.0383430357471386,0.540584014891316,-1.12061025806299,-0,-0,0
0.062,0.0339304235470054,0.872310084605641,-0.730540007553317,-0,-0,0
0.063,0.030191028981978,0.992690392629479,-0.216874562756325,-0,-0,0
0.064,0.0273691412873336,0.893120633593942,0.301671091079396,-0,-0,1
0.065,0.0252103181233527,0.612285147937771,0.714840929650722,-0.0164949160445058,0.0247326799417682,0
0.066,-0.133648861332653,0.414655573168003,0.996671892755584,0,0,0
0.067,-0.120713986312543,-0.0453806362885939,1.09652240518778,0,0,0
0.068,-0.109534991497177,-0.459031573432347,0.956120902153405,0,0,0
0.069,-0.0996659038349094,-0.742381252358186,0.62441454787161,0,0,1
0.07,-0.090553764271045,-0.845821484834313,0.186961917949019,0.0203586228289691,-0.0062618189916541,0
0.071,0.111844404272919,-0.810023166738687,-0.268551381531258,0,0,0
0.0720000000000001,0.101564367454307,-0.557235391959505,-0.643803134590327,0,0,0
0.0730000000000001,0.0922279030043096,-0.20658763776387,-0.852632844053196,0,0,0
0.0740000000000001,0.0834690352773867,0.159792761087288,-0.864098362583084,0,0,1
0.0750000000000001,0.0752403292411989,0.46301489294159,-0.691552363423227,-0.00989582533819775,-0.010557940074925,0
0.0760000000000001,-0.0264189333982786,0.562574865235559,-0.408948944996042,-0,-0,0
0.0770000000000001,-0.0240724231423968,0.616255121664538,-0.0843506567824966,-0,-0,0
0.0780000000000001,-0.0217304625611821,0.535086750217591,0.232163963783224,-0,-0,0
0.0790000000000001,-0.0194813965146108,0.347046618911057,0.474185904828425,-0,-0,1
0.0800000000000001,-0.0174901704423398,0.100516503564491,0.596397279322585,-0.00370095314392159,0.0154440679550256,0
0.0810000000000001,-0.0510210375673759,-0.0286836085872309,0.61566605846034,0,0,0
0.0820000000000001,-0.0462647983644011,-0.260376288183204,0.535229588313523,0,0,0
0.0830000000000001,-0.0420371437519933,-0.418385544400693,0.34783760398254,0,0,0
0.0840000000000001,-0.0381528236184642,-0.475127566093789,0.101739977913368,0,0,1
0.0850000000000001,-0.0345093683497042,-0.426677110991516,-0.146234006771189,0.010760707207478,-0.00887399437639307,0
0.0860000000000001,0.0712932592645645,-0.360018390466716,-0.362458617440397,0,0,0
0.0870000000000001,0.0646370437070658,-0.154076456122171,-0.503129819261637,0,0,0
0.0880000000000001,0.0585097502428466,0.0680433023548456,-0.52594837952447,0,0,0
0.0890000000000001,0.0528491260141292,0.257983844658475,-0.435503128689212,0,0,1
0.0900000000000001,0.0476909469246918,0.378074031440724,-0.260014495226968,-0.00872015253802073,-0.00139053528921114,0
0.0910000000000001,-0.0398991021816955,0.397745185430731,-0.0464497310607683,-0,-0,0
0.0920000000000001,-0.0360777305828801,0.34228121850228,0.156978888475915,-0,-0,0
0.0930000000000001,-0.0325682087204305,0.218738860831596,0.310885824942008,-0,-0,0
0.0940000000000001,-0.0294135147865517,0.0587333325034752,0.386625028516574,-0,-0,1
0.0950000000000001,-0.0266248692857767,-0.100922561154405,0.374400651628139,0.00169883111698332,0.00761906571818919,0
0.0960000000000001,-0.00797770646667127,-0.167774972570151,0.300203272381695,0,0,0
0.0970000000000001,-0.00727788266032362,-0.252399912916942,0.184254046394037,0,0,0
0.0980000000000001,-0.0066192800060065,-0.276785111826854,0.0385394733359815,0,0,0
0.0990000000000001,-0.00597923128555856,-0.240580674681441,-0.103689369156727,0,0,1
