t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,1,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,-0.147398787792841,-0.190680680501039,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,-0.201916147661426,0,-0.261206411645259,0
0.006,-1.46250532500433,5.10309100187831,-6.45638232908261,-0.137870680859609,-0.303140711298124,1,-1.97924970035469,-0.0653816435015011,4.55852388210424,6.57543914052667,-6.60794910168092,-6.0465906846501,-0.278378641669058,0,-0.523143217271839,0
0.007,-2.66280561923648,4.30487139760054,-3.86860706987038,-0.0577026895608482,-0.34732452691457,0,-3.65875720569683,-1.8230840349471,2.70791409536609,6.2536993669405,-4.61312060678406,-3.23999322858433,-0.158079507310311,-0,-0.532702197286643,-0
0.008,-2.96777377561465,2.31885955999519,-2.051988900879,0.0265256909122065,-0.273245632872314,0,-3.98562432115328,-1.66324653323606,0.311444965787033,6.49262745707973,-3.75537278649003,-0.113394008577798,-0.0690490507459279,0.128289246577727,-0.453623208279937,-0
0.009,-2.4332535287384,0.573242753852957,-1.26231505597762,0.0732033794200733,-0.132796940355153,1,-3.33657212798424,-1.61737607076947,-1.31858500147155,2.43298107661598,-3.80851694638068,1.90291131732412,-0.000114440573344025,0.17653071284937,-0.361317936313532,0
0.01,-1.50468074369017,-0.0709239306401401,-1.12654198494924,0.072990819079692,-0.0583435716253751,1,-2.36109984139896,-0.821755761416758,-2.22601962771473,1.85899990645747,-4.03524247540209,1.71498792803507,-0,0.187816651015449,-0.281546314920374,0.0697149416339787
0.011,-0.668007608612977,-0.0743523880259384,-1.16652374724513,0.0268236187223417,-0.025767928494179,1,-1.40215569324989,0.206401035922569,-2.00266232343648,1.60406093312103,-3.87455661396396,1.50359914708225,-0.0272118204853505,0.0973292170201021,-0.137428561483321,0.0757007351434628
0.012,-0.351123798302293,0.189361243841106,-1.1337689743959,0.00363945323710302,-0.0110832974857734,1,-1.22480295021366,0.697779846309298,-1.7266730434586,2.11205922297477,-3.06739203064243,1.31771705075818,-0.0783563676307313,0.0631048322927786,-0.168404608874143,0.183371400281288
0.013,-0.28480217286765,0.504971467460244,-0.94136487589212,-0.0098918545809567,-0.0353049499660091,1,-1.30789327379731,0.766805138625274,-1.17166685427558,1.82818413906992,-2.22108086415604,0.960710929375314,-0.0631671327811893,0.0445852606381056,-0.194831486642803,0.0846832085321237
0.014,-0.352911106861974,0.501926938484526,-0.664203650964137,-0.00466344854542571,-0.0472712889262693,1,-1.38346380939281,0.676611864609908,-0.793451533145401,1.46167605759432,-1.63370234763615,0.582462803318973,-0.0490638656308285,0.0404824405291491,-0.164192249969348,0.0533502116933346
0.015,-0.364136469727135,0.300754117294025,-0.444053882695894,-0.00286973343653296,-0.0375301761877378,1,-1.17483393530402,0.603528712898092,-0.740487461072334,1.24046629295083,-1.39623501884004,0.799242367661792,-0.0463447901060317,0.0459994355149874,-0.111670884543482,0.0221720897166549
0.016,-0.356908938170996,0.127051803002221,-0.326986067455689,0.00846531395937514,-0.0233471100315819,1,-0.89281723045407,0.331482375136342,-0.510760284100337,0.853138234376973,-1.31651580427157,0.592188752175861,-0.0242683626877092,0.0485022974242954,-0.0785641252573781,0.0229556384421087
