t,x1,x2,x3,u1,u2,sequence,xlb1,xub1,xlb2,xub2,xlb3,xub3,ulb1,uub1,ulb2,uub2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0,0,-10,0,0,0,0,0,0,0,-10,-10,0,0,0,0
0.005,-0.0218260576519843,3.84949935007338,-8.92586606386817,0,0,0,-0.0218260576519842,-0.0218260576519842,3.84949935007337,3.84949935007337,-8.92586606386814,-8.92586606386814,0,0,0,0
0.006,-0.0653816435015012,6.57543914052667,-6.0465906846501,-0.00468601504059769,-0.0195687844006478,1,-0.0653816435015011,-0.0653816435015011,6.57543914052667,6.57543914052667,-6.0465906846501,-6.0465906846501,0,0,0,0
0.007,-0.137228203434362,7.53955663126894,-2.15857972928424,-0.0113433660388053,-0.036934826012714,0,-0.0928527115649383,-0.0928527115649383,7.69029161830916,7.69029161830916,-2.116552812963,-2.116552812963,-0.0630271084700842,0,-0.269646496542401,0
0.008,-0.233156353300813,6.69568839698352,1.75562711569648,-0.0167665638050889,-0.0494365242397248,1,-0.686334283984787,-0.0844522519028352,5.01088933040353,7.08691144894887,1.36871036702805,1.94762945425998,-0.0675598237781012,0,-0.269646496542401,0
0.009,-0.348002173199763,4.40482563956476,4.80159689268222,-0.0248317857132244,-0.0672808339186492,0,-1.21236365587616,-0.050891903345788,1.48565618333687,5.03046839853407,3.14338959961727,5.27424359400983,-0.0720925390861183,0,-0.269646496542401,0
0.01,-0.530584563304814,1.22689957747281,6.33904449166572,-0.0231360790040441,-0.0614894100508929,0,-1.91298423308875,-0.0204947554412076,-2.06249564278028,2.07263090692706,2.96849307498679,7.21750829716808,-0.0720925390861183,0,-0.269646496542401,0
0.011,-0.699649880756243,-1.91224420659298,6.13797536588171,-0.0235396970001856,-0.0561464792352912,0,-2.1443705805389,-0.0147465863870047,-4.46234557714713,-1.08790705752051,1.03672991728095,7.47631723876627,-0.108193410471043,0,-0.269646496542401,0.0108185164497282
0.012,-0.87337922328544,-4.35483848861106,4.4032032753735,-0.0132285325324246,-0.0521997048357683,0,-2.88584713327169,-0.0328493436395148,-6.37496523640464,-3.76522170348201,-2.01868216632675,6.13051529779143,-0.0851922959646798,0.0411052356791368,-0.269646496542401,0.0574048251631336
0.013,-0.932093511415098,-5.65067470111702,1.64382921011281,-0.000713905889370212,-0.0359139032502244,0,-3.28512949044699,0.127434722621744,-7.7473663367943,-4.1194728341592,-5.30820152658735,3.593536438355,-0.0720925390861183,0.100845898494307,-0.269646496542401,0.160768127820072
0.014,-0.85054400770004,-5.52226678413633,-1.43131667809024,0.00587088376880641,-0.0224018302295129,1,-3.32331046708328,0.686561737253085,-8.24192577195859,-3.05065689201475,-7.90776911314599,0.933413858340792,-0.0720925390861183,0.116264734152209,-0.269646496542401,0.178266102564763
0.015,-0.698113898144266,-4.13166698307307,-4.08336936313203,0.0158100113397134,0.00489231695252378,0,-3.71631833772939,1.61556134237038,-7.12980779403152,-1.11571365812161,-9.9828905157682,-0.76045293550904,-0.0720925390861183,0.143613887855213,-0.269646496542401,0.203294369503817
0.016,-0.463574867043874,-1.76746805448151,-5.69807467704116,0.0233164147078301,0.0211958101816247,0,-3.55304047802299,2.78137284813545,-3.89883360432122,1.43289557723735,-11.7358840038351,-1.22014684146644,-0.0740746068325509,0.174433534167982,-0.269646496542401,0.209079251136992
