t,x1,x2,x3,u1,u2,sequence
0.055,-4.30453046190329e-07,3.63948166874868e-07,-6.20790522331648e-07,8.23845323103317e-09,-3.54304792105706e-08,1
0.056,-3.11090775008685e-07,2.63027899126901e-07,-4.48648805589915e-07,5.95395159540714e-09,-2.56058480633285e-08,1
0.057,-2.2482723306401e-07,1.90091841769055e-07,-3.24240851990316e-07,4.30296178590341e-09,-1.85055095011119e-08,1
0.058,-1.62483997758713e-07,1.37380314743716e-07,-2.34330532998454e-07,3.10978620272349e-09,-1.33740315957857e-08,1
0.059,-1.17428072591012e-07,9.9285394312615e-08,-1.69351911411766e-07,2.24746418249855e-09,-9.6654771923228e-09,1
0.06,-8.48658645747747e-08,7.17540556089553e-08,-1.2239154787952e-07,1.62425364602077e-09,-6.98528791870344e-09,1
0.061,-6.13329927167708e-08,5.18570533483503e-08,-8.84530463071216e-08,1.1738548516789e-09,-5.04830484015266e-09,1
0.062,-4.43256809205146e-08,3.74773893738393e-08,-6.39255005571057e-08,8.48350267769327e-10,-3.64843832643853e-09,1
0.063,-3.20344144897763e-08,2.70851189848943e-08,-4.61993041732048e-08,6.13107353158829e-10,-2.63674693269781e-09,1
0.064,-2.31514490215222e-08,1.95745610384692e-08,-3.33884845412257e-08,4.43096315846276e-10,-1.90559141358279e-09,1
0.065,-1.6731678409517e-08,1.41466383066774e-08,-2.41300369496424e-08,3.20228286162494e-10,-1.37718104645027e-09,1
0.066,-1.20920736388538e-08,1.02238505135206e-08,-1.74389079866883e-08,2.31430726592728e-10,-9.95296032942893e-10,1
0.067,-8.73900614139624e-09,7.38883196490387e-09,-1.26031933309925e-08,1.67256187953888e-10,-7.19305778653582e-10,1
0.068,-6.31572668374575e-09,5.33994919065561e-09,-9.1083961192194e-09,1.20876916637683e-10,-5.19846192724759e-10,1
0.069,-4.56440987687365e-09,3.85921038826983e-09,-6.58268710969308e-09,8.73583948288089e-11,-3.75695676918075e-10,1
0.07,-3.29872380705563e-09,2.78907222619254e-09,-4.75734348491399e-09,6.31343907521799e-11,-2.71517304134501e-10,1
0.071,-2.38400556893096e-09,2.01567750233751e-09,-3.43815779566015e-09,4.56275712343204e-11,-1.96227020058087e-10,1
0.0720000000000001,-1.72293369484018e-09,1.45674097185863e-09,-2.48477520197439e-09,3.29752937283314e-11,-1.41814323187273e-10,1
0.0730000000000001,-1.2451734666684e-09,1.05279455945873e-09,-1.79576046715772e-09,2.38314219855734e-11,-1.02489975581221e-10,1
0.0740000000000001,-8.9989357978657e-10,7.60860323644132e-10,-1.29780579669718e-09,1.72230963713798e-11,-7.40700591515256e-11,1
0.0750000000000001,-6.5035795123047e-10,5.49877874174075e-10,-9.37931261882235e-10,1.24472244378332e-11,-5.35308325295096e-11,1
0.0760000000000001,-4.7001720781197e-10,3.97399712399475e-10,-6.7784798868908e-10,8.99567644532706e-12,-3.8687022187641e-11,1
0.0770000000000001,-3.39683977044246e-10,2.87202917742371e-10,-4.89884401884462e-10,6.50122413134569e-12,-2.7959319925065e-11,1
0.0780000000000001,-2.45491445310447e-10,2.07563098662443e-10,-3.54042103044169e-10,4.69846986967642e-12,-2.02063514371026e-11,1
0.0790000000000001,-1.7741799311682e-10,1.50006972094479e-10,-2.55868140405944e-10,3.39560954582787e-12,-1.46032392678375e-11,1
0.0800000000000001,-1.28220941632707e-10,1.08410849152483e-10,-1.8491728740186e-10,2.45402533347423e-12,-1.05538398938973e-11,1
0.0810000000000001,-9.26659670712388e-11,7.8349106525082e-11,-1.33640722579207e-10,1.7735373505765e-12,-7.6273171161134e-12,1
0.0820000000000001,-6.69701950355023e-11,5.6623322616331e-11,-9.65828721048884e-11,1.28174502349285e-12,-5.51230329288287e-12,1
0.0830000000000001,-4.83997217757798e-11,4.09219811154563e-11,-6.98009633616786e-11,9.26324056499666e-13,-3.98377136865766e-12,1
0.0840000000000001,-3.4978740390067e-11,2.95745367676095e-11,-5.0445533254701e-11,6.69459402079107e-13,-2.87909308553595e-12,1
