t,x1,x2,x3,u1,u2,sequence
0.036,-0.108892718173138,0.186906850949186,-0.278243292198534,-0.00708745825484699,-0.00798580164429236,1
0.037,-0.166026595414137,0.198043418816289,-0.172264494175942,-0.00458164349385785,-0.00671920991763669,1
0.038,-0.193853251686747,0.176087775635337,-0.0693892322433388,-0.00182710650930728,-0.0050990627672852,1
0.039,-0.192797610942196,0.131064944592044,0.0149652405275344,0.000674000725635852,-0.00341863439527028,1
0.04,-0.168031341432151,0.0748199879076881,0.0714075949486444,0.0025609847622847,-0.00192709294416781,1
0.041,-0.127665544977696,0.0187065537632051,0.0969295898303541,0.00364583666436167,-0.000796757646538071,1
0.042,-0.0808224455364481,-0.0281832163803785,0.0941413810919489,0.00390974495314334,-0.000109464665316511,1
0.043,-0.0359292742622307,-0.0600653017454331,0.0697341798365168,0.00347251630742583,0.000139370009389808,1
0.044,0.000531207396356871,-0.0747596995988879,0.0325765105357768,0.00254538011561427,2.31282544563289e-05,1
0.045,0.024702128512825,-0.0733361760283849,-0.00817059713651644,0.00137820699531997,-0.000341561396283402,1
0.046,0.0354688374931116,-0.0592964435028642,-0.0446137843481987,0.000210852595555392,-0.000822456495606979,1
0.047,0.0341033105941703,-0.0375182396161568,-0.0711708992925172,-0.000764253873275248,-0.00129640580178973,1
0.048,0.0235873881008828,-0.0131815256913726,-0.0850284928182148,-0.00142437153649349,-0.00166763331465467,1
0.049,0.0077882311593864,0.00914312992387114,-0.0860537496034265,-0.00172287852588568,-0.00187788679742237,1
0.05,-0.00934996259451265,0.0261258448835579,-0.0762830360781194,-0.00168191252882588,-0.00190842057636133,1
0.051,-0.0244681639845561,0.0359796480308874,-0.0591548526890097,-0.00137513610393869,-0.00177511885678066,1
0.052,-0.0352279736582794,0.0384488208254863,-0.0386639882054304,-0.000905411853685099,-0.00151891777770799,1
0.053,-0.0404929287189838,0.0345473965599307,-0.0185917384858489,-0.000382078935204241,-0.00119401971602619,1
0.054,-0.0402758347514304,0.0261404352215155,-0.00192387693070624,9.83365167654575e-05,-0.00085626280796061,1
0.055,-0.0355071935658992,0.0154682416527854,0.00948500319097178,0.000465474023417065,-0.000553522260459312,1
0.056,-0.0276985245155282,0.00470317526958702,0.0149943622559285,0.000681532747205425,-0.000319321838271518,1
0.057,-0.0185770195549833,-0.0043945036956104,0.0150442799022937,0.000741038198060946,-0.000170076224510298,1
0.058,-0.00975738642930693,-0.0106848055122617,0.0108705428608757,0.000665338342606232,-0.000105703475856672,1
0.059,-0.00249742309048332,-0.0137129347635817,0.00414513875356045,0.000493781129589254,-0.000112840680097503,1
0.06,0.00243918179615454,-0.0136486680336042,-0.00338393691563568,0.000273681144967308,-0.00016961647338548,1
0.061,0.00481158182063853,-0.0111349986944426,-0.0101941807218343,5.09629975611888e-05,-0.000250883989407834,1
0.062,0.00483881045608342,-0.00708888086665805,-0.0151934115691773,-0.000137115731728365,-0.000332959879898293,1
0.063,0.00307359888064399,-0.00249631305169841,-0.0178133621345601,-0.000266377379131752,-0.000397186776494818,1
0.064,0.000246197640992168,0.00176341043633434,-0.0179986373471218,-0.000327113281904014,-0.000431966453405871,1
0.065,-0.00289019407886571,0.00504112990799144,-0.0161135509258725,-0.000322817818364433,-0.000433232685908743,1
0.066,-0.00568727487764003,0.00697896751611986,-0.0127984109275386,-0.000267000258812323,-0.000403595223597094,1
0.067,-0.00768699343945971,0.00751145022563449,-0.00880889937605668,-0.000178979186561418,-0.000350558487607669,1
