t,x1,x2,x3,u1,u2,sequence
0.034,-0.000322314429587878,0.000289857307802883,-0.00049295798828565,6.18522787526405e-06,-2.81603845348722e-05,1
0.035,-0.000232782053166325,0.000209363088644779,-0.000355893217150872,4.46664942714127e-06,-2.03430130554056e-05,1
0.036,-0.000168124186522426,0.000151135410270386,-0.000256915993318076,3.22961216980251e-06,-1.4688585428156e-05,1
0.037,-0.00012139126480078,0.000109077459711088,-0.000185472956356829,2.33400043111399e-06,-1.06020287854135e-05,1
0.038,-8.7628425202364e-05,7.8735673846983e-05,-0.000133907656158161,1.68492375930972e-06,-7.65244307865013e-06,1
0.039,-6.32553174996853e-05,5.68479081319555e-05,-9.66822523512152e-05,1.21569899570516e-06,-5.52460239557822e-06,1
0.04,-4.56668773375746e-05,4.10487131894649e-05,-6.98040448646286e-05,8.77327290534497e-07,-3.98904264366196e-06,1
0.041,-3.29722288139104e-05,2.96384990596831e-05,-5.03963812113486e-05,6.33428948617427e-07,-2.88028830393398e-06,1
0.042,-2.38066342416519e-05,2.13977203365461e-05,-3.63840437803869e-05,4.57440867494579e-07,-2.0795298574296e-06,1
0.043,-1.71880087212596e-05,1.54475833169065e-05,-2.62679206812889e-05,3.30319944586779e-07,-1.50129392941276e-06,1
0.044,-1.24089438998461e-05,1.11523259408532e-05,-1.89647373851446e-05,2.38478366891486e-07,-1.08384255352827e-06,1
0.045,-8.95865522638818e-06,8.05173881978442e-06,-1.36921311506738e-05,1.72155170921018e-07,-7.82497228671758e-07,1
0.046,-6.46785350218563e-06,5.81328735574354e-06,-9.88539370422864e-06,1.24281548219864e-07,-5.6495215600135e-07,1
0.047,-4.66966061044834e-06,4.19709634275777e-06,-7.1369748412791e-06,8.97282527885274e-08,-4.07887751511195e-07,1
0.048,-3.37140645446236e-06,3.03017611068899e-06,-5.15267833871358e-06,6.47845034229092e-08,-2.94484760135017e-07,1
0.049,-2.43406866307595e-06,2.18767798630815e-06,-3.72008130517807e-06,4.67741170693575e-08,-2.12608061598572e-07,1
0.05,-1.75732183644732e-06,1.57943227703249e-06,-2.68579574190436e-06,3.37694988544955e-08,-1.5349582930532e-07,1
